FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR8469249,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469288,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469289,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469292,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469298,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469299,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469315,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8469319,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8469448,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8470288,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8476816,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8476819,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8476823,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8476829,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8477334,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8477346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8478053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8478288,senterica_achtman_2,3224,10,19,12,9,5,603,2
SRR8478354,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8482446,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8482491,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8482500,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8485177,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8485179,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8489344,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8489348,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8489565,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490637,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490647,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490801,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490813,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8490844,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492272,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492279,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492374,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492380,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492442,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8492469,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8494873,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8494891,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8494904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8495105,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8495109,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499103,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499142,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499150,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499254,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499327,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8499367,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR8502630,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502638,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502653,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502668,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502678,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502686,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502695,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502724,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502747,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8502749,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502799,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502835,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8502953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8503739,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8503745,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8503767,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8503809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8506488,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8506557,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8506558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8506560,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8506567,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8508480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8508945,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509191,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509193,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509244,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509251,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8509420,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8511112,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8511132,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8511164,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8511168,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514476,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR8514497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514508,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514528,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514644,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8514775,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8515728,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8515752,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522985,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522986,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522987,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522988,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522989,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8522994,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523048,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523061,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523068,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523069,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523075,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523080,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523081,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523082,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523085,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523086,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523090,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523094,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523095,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523099,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523104,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523105,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523109,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523771,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523788,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523789,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523799,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523816,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523831,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523855,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8523870,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524463,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524465,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524477,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524487,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524501,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524586,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524610,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524641,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524647,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524658,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524673,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524680,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8524696,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8525955,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8525972,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8525974,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526006,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526054,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526060,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526096,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526099,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8526112,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528434,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528442,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8528452,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530436,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530443,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530688,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530693,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530715,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8530953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8533938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8533949,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8533950,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8542057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8543153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8543197,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8543312,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8544222,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8544253,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8544260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8544681,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8545564,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8545581,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8545594,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8546836,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8548172,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8548705,senterica_achtman_2,-,10,19,12,1820?,5,9,2
SRR8549082,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8549422,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8550715,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8550923,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8550975,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551052,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551759,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551766,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551912,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551934,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551943,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8551950,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553917,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553943,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553951,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553956,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8553964,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8554035,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8558497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568032,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568033,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568037,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568059,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568493,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568673,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568754,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8568759,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8570208,senterica_achtman_2,3224,10,19,12,9,5,603,2
SRR8570511,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR8571921,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575515,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575546,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575585,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575598,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575884,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8575925,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8578700,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8582765,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8582828,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8591271,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8592559,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597289,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597303,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597304,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597308,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597986,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8597996,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8599070,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8599249,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618285,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618287,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618288,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618298,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618411,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8618412,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618420,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8618817,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8619326,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8624682,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8625014,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8632515,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8632712,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8636210,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8636223,senterica_achtman_2,5876,10,19,12,9,5,883,2
SRR8637411,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8638899,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8639007,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8641332,senterica_achtman_2,3224,10,19,12,9,5,603,2
SRR8643751,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8644889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8644949,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8645694,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8645743,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8647906,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648204,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648220,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648241,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8648341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650117,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650259,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650449,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650520,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8650522,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8653326,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8654809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655421,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655484,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655501,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8655613,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8657010,senterica_achtman_2,5007,10,19,12,9,847,9,2
SRR8657019,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8657020,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658044,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658050,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658055,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658184,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8658241,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661060,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661111,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8661173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8663210,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8666938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667284,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667307,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667330,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8667457,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8670889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671236,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671270,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8671278,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674569,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674607,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674621,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674630,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8674647,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8691512,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8691541,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8692049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8697967,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8698085,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8698542,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8699248,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8699573,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8699584,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8707489,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8707575,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8708012,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8708020,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8708046,senterica_achtman_2,-,10,~19,12,9,5,9,2
SRR8711841,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8717177,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8724691,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8728081,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8728088,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8728097,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731143,senterica_achtman_2,-,10,~19,12,9,5,9,2
SRR8731164,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731168,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731173,senterica_achtman_2,-,10,~19,12,9,5,9,2
SRR8731176,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731181,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731238,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8731285,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8732354,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8732359,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8734148,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8734209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8734215,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8734239,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8734277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8734403,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8735071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8735136,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8735246,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8738296,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8738321,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8741695,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8741751,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8741762,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8741922,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8741923,senterica_achtman_2,-,10,19,~12,9,5,9,2
SRR8741933,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8744398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8751439,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8752189,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8754462,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8754947,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8754949,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756265,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR8756329,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756540,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756590,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756622,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756648,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756672,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756676,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756701,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756711,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8756713,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8757381,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8758391,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8760235,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8760478,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8760768,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8767043,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8767320,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8772257,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8772270,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8772274,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8774333,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8775488,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8781798,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8782354,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8788968,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8793668,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8795000,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8797001,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8799781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8834077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8839359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8839584,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8839841,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8841110,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8856748,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8856820,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8856821,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8861998,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8862002,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866227,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866250,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866258,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866295,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866353,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866360,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866370,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866813,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8866819,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8867449,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8867460,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8870225,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8871969,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8871999,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8874771,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878189,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878192,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878427,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8878444,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR8879042,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR8882064,senterica_achtman_2,34,10,19,12,9,5,9,2
