#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR6451559,NODE_81_length_3962_cov_680.821879,3102,3230,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6452761,NODE_45_length_5632_cov_43.122412,1051,1170,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6452761,NODE_49_length_4159_cov_20.452229,3387,3588,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6456807,NODE_30_length_5285_cov_3169.905722,2168,2281,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6456814,NODE_42_length_11842_cov_157.750063,7345,7486,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6457620,NODE_51_length_25020_cov_33.664996,15923,16064,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6457649,NODE_134_length_324_cov_0.890688,103,293,-,ColpVC_1,1-191/193,===============,0/0,98.96,96.86,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR6457649,NODE_29_length_55389_cov_17.397816,40709,41473,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6457649,NODE_91_length_2760_cov_1402.546031,257,413,+,Col3M_1,1-157/157,===============,0/0,100.00,98.09,plasmidfinder,JX514065,Col3M_1__JX514065,
SRR6457659,NODE_57_length_4313_cov_254.424929,1378,1506,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6457659,NODE_57_length_4313_cov_254.424929,2129,2411,-,Col440II_1,2-281/282,========/======,1/3,99.29,82.33,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6465564,NODE_17_length_92048_cov_43.126279,27323,28087,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6465564,NODE_41_length_11813_cov_459.941121,6269,6397,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6465564,NODE_41_length_11813_cov_459.941121,6975,7256,-,Col440II_1,1-282/282,===============,0/0,100.00,98.23,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6465564,NODE_41_length_11813_cov_459.941121,11699,11809,-,ColRNAI_1,19-128/130,..======/======,1/1,84.62,87.39,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6466197,NODE_45_length_2776_cov_5220.180437,1411,1524,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6475535,NODE_39_length_40162_cov_49.499464,7385,7758,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR6475535,NODE_39_length_40162_cov_49.499464,8405,8747,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR6475535,NODE_61_length_5387_cov_597.290019,2735,2854,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6475549,NODE_36_length_27496_cov_48.293483,4927,5521,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR6475549,NODE_36_length_27496_cov_48.293483,6139,6465,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR6475549,NODE_38_length_21666_cov_47.350503,8889,9518,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR6475549,NODE_53_length_4131_cov_1577.959793,3233,3363,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6475560,NODE_30_length_52858_cov_36.104166,34872,35288,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6475565,NODE_16_length_129297_cov_48.115091,100819,101235,-,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6475591,NODE_15_length_129298_cov_48.804846,28064,28480,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6475645,NODE_57_length_589_cov_1.052734,21,151,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6475645,NODE_87_length_320_cov_1.592593,26,308,+,Col440II_1,2-281/282,========/======,1/3,99.29,85.87,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6480228,NODE_129_length_4754_cov_277.083601,3267,3395,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6480973,NODE_17_length_91678_cov_46.393784,24802,25686,-,p0111_1,1-885/885,===============,0/0,100.00,98.64,plasmidfinder,AP010962,p0111_1__AP010962,
SRR6480973,NODE_31_length_38343_cov_86.154524,22835,23211,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR6480979,NODE_39_length_4151_cov_2532.230977,2241,2445,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6480979,NODE_42_length_2620_cov_6179.168698,1720,1833,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6480998,NODE_33_length_10334_cov_1208.862728,3939,4734,+,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR6481027,NODE_14_length_91981_cov_52.189219,25403,26167,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6481027,NODE_21_length_40162_cov_146.296121,28829,29171,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR6481027,NODE_21_length_40162_cov_146.296121,29818,30191,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR6481027,NODE_27_length_5387_cov_5675.421281,4145,4264,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6481106,NODE_16_length_91981_cov_51.807952,65748,66512,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6481106,NODE_52_length_4524_cov_467.216550,3102,3230,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6481106,NODE_53_length_4274_cov_1223.517036,3350,3469,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6481106,NODE_56_length_3126_cov_2276.286651,2959,3072,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6481119,NODE_50_length_7673_cov_1692.576356,4457,4587,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6481119,NODE_50_length_7673_cov_1692.576356,7460,7590,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6481145,NODE_69_length_21809_cov_24.323578,15923,16064,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6481185,NODE_19_length_85916_cov_14.658990,70485,70621,+,IncI_Gamma_1,5-141/141,===============,0/0,97.16,97.81,plasmidfinder,AP011954,IncI_Gamma_1_AP011954,
SRR6481189,NODE_51_length_7546_cov_1167.829964,3413,4208,+,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR6481342,NODE_55_length_4662_cov_120.267612,1160,1311,-,Col156_1,1-152/154,===============,0/0,98.70,98.03,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR6481363,NODE_38_length_4670_cov_803.285434,1275,1405,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6484535,NODE_24_length_38343_cov_110.084461,18331,18707,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR6484668,NODE_17_length_92048_cov_50.844745,27323,28087,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6484668,NODE_31_length_40162_cov_121.829712,18608,18981,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR6484668,NODE_31_length_40162_cov_121.829712,19628,19970,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR6484668,NODE_40_length_5387_cov_5161.188324,4043,4162,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6491261,NODE_51_length_3148_cov_268.117877,1426,1539,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6491273,NODE_27_length_61001_cov_91.540378,54875,55136,-,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.00,96.18,plasmidfinder,AJ851089,IncFII(pRSB107)_1_pRSB107_AJ851089,
SRR6491273,NODE_49_length_5540_cov_504.856306,4835,4988,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR6491273,NODE_54_length_3092_cov_1074.362521,880,1010,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6491357,NODE_16_length_92048_cov_62.495406,27323,28087,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6491357,NODE_37_length_5387_cov_6144.977213,225,344,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6504995,NODE_14_length_128008_cov_28.109298,87918,88547,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.36,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR6504995,NODE_14_length_128008_cov_28.109298,102202,102796,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR6504995,NODE_14_length_128008_cov_28.109298,103415,103741,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR6504995,NODE_39_length_38142_cov_10.685326,37585,37961,-,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR6505980,NODE_36_length_3907_cov_1496.620366,1158,1267,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6505986,NODE_19_length_67421_cov_61.010172,17571,17987,-,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6505988,NODE_30_length_3828_cov_5529.209011,1341,1494,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR6514535,NODE_19_length_92270_cov_24.494192,76172,76313,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6514535,NODE_59_length_6725_cov_593.722022,3653,3783,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6514535,NODE_64_length_5573_cov_525.875000,5456,5565,-,Col440I_1,2-111/114,===============,0/0,96.49,90.00,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6514535,NODE_68_length_2990_cov_895.435633,84,214,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6514535,NODE_71_length_2157_cov_552.959135,2045,2153,-,Col440I_1,2-110/114,===============,0/0,95.61,88.07,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6514584,NODE_171_length_5386_cov_20.414202,2289,2970,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR6514584,NODE_38_length_38254_cov_29.251539,1079,1455,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR6514584,NODE_42_length_37225_cov_19.060434,4332,4828,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR6514828,NODE_52_length_4151_cov_418.005891,2438,2642,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6519500,NODE_191_length_4129_cov_285.966618,1638,1842,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6519500,NODE_49_length_32669_cov_32.868891,1169,1665,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR6519500,NODE_87_length_22897_cov_37.050215,19864,20545,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR6540968,NODE_100_length_20345_cov_38.665451,3750,3891,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6596243,NODE_127_length_4131_cov_364.925999,1719,1849,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6607440,NODE_272_length_226_cov_0.935673,112,225,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6635783,NODE_146_length_9829_cov_16.928893,293,434,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6635783,NODE_156_length_7673_cov_353.377527,3518,4313,+,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR6650784,NODE_16_length_51451_cov_17.470056,49413,49829,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6650800,NODE_124_length_7673_cov_422.417957,729,1524,-,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR6650800,NODE_9_length_93017_cov_21.724995,83458,83599,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6650888,NODE_20_length_91981_cov_30.076199,25403,26167,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6650916,NODE_48_length_37594_cov_21.954740,32469,32965,-,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR6650916,NODE_97_length_4957_cov_24.533660,2418,3099,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR6650924,NODE_61_length_4151_cov_292.433726,747,951,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6659204,NODE_49_length_4570_cov_85.040310,301,583,-,Col440II_1,2-281/282,========/======,1/3,99.29,84.10,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6659204,NODE_49_length_4570_cov_85.040310,4249,4377,-,ColRNAI_1,1-128/130,========/======,4/5,96.92,81.68,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6659204,NODE_52_length_3805_cov_67.727200,475,628,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR6659204,NODE_53_length_3537_cov_363.792074,35,144,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6663424,NODE_70_length_318_cov_0.946058,110,303,+,Col(Ye4449)_1,1-194/194,===============,0/0,100.00,80.41,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,
SRR6663453,NODE_45_length_25432_cov_20.160836,8956,9097,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6663725,NODE_47_length_4151_cov_323.525773,1686,1890,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6663725,NODE_49_length_3137_cov_1471.318301,1455,1568,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6666863,NODE_22_length_86888_cov_45.681365,81002,81143,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6666884,NODE_55_length_4710_cov_503.964818,2921,3051,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6667085,NODE_57_length_3148_cov_347.508303,1413,1526,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6671370,NODE_70_length_8854_cov_15.842141,7250,7510,+,IncFII_1,1-261/261,===============,0/0,100.00,99.62,plasmidfinder,AY458016,IncFII_1__AY458016,
SRR6672430,NODE_18_length_91812_cov_16.378772,65484,66368,+,p0111_1,1-885/885,===============,0/0,100.00,98.08,plasmidfinder,AP010962,p0111_1__AP010962,
SRR6672430,NODE_36_length_44365_cov_41.703114,17549,17965,-,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR6680675,NODE_20_length_90061_cov_34.544008,63895,64659,+,IncY_1,1-765/765,===============,0/0,100.00,99.61,plasmidfinder,K02380,IncY_1__K02380,
SRR6680675,NODE_42_length_35621_cov_73.963201,32429,32925,-,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR6680675,NODE_43_length_35601_cov_57.690378,4631,4946,-,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR6680675,NODE_55_length_22855_cov_84.963693,19886,20567,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR6680683,NODE_17_length_91916_cov_27.227529,76417,77181,+,IncY_1,1-765/765,===============,0/0,100.00,99.61,plasmidfinder,K02380,IncY_1__K02380,
SRR6680683,NODE_28_length_58786_cov_59.837793,2697,3193,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR6680683,NODE_48_length_35866_cov_48.943586,30043,30358,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR6680683,NODE_58_length_20668_cov_71.181390,2289,2970,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR6680687,NODE_112_length_1672_cov_3.610031,378,488,-,Col440I_1,1-111/114,===============,0/0,97.37,92.79,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6680687,NODE_225_length_279_cov_1.217822,21,130,+,Col440I_1,1-110/114,===============,0/0,96.49,87.27,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6680687,NODE_43_length_38343_cov_84.227905,32259,32635,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR6680687,NODE_87_length_6837_cov_741.306657,3306,3436,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6681081,NODE_52_length_4827_cov_52.898785,98,226,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.95,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6681081,NODE_52_length_4827_cov_52.898785,4009,4291,+,Col440II_1,2-281/282,========/======,1/3,99.29,80.21,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6681081,NODE_53_length_4688_cov_132.186057,759,889,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6681081,NODE_55_length_4142_cov_45.528260,2901,3105,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6681081,NODE_58_length_2454_cov_74.811171,136,246,+,Col440I_1,1-111/114,===============,0/0,97.37,92.79,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6681081,NODE_59_length_2318_cov_768.576668,547,739,-,ColpVC_1,1-193/193,===============,0/0,100.00,96.89,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR6682135,NODE_63_length_4151_cov_298.435690,190,394,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6685038,NODE_41_length_10334_cov_739.423418,5601,6396,-,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR6687371,NODE_58_length_4856_cov_965.639255,3485,3615,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6687371,NODE_58_length_4856_cov_965.639255,4205,4486,-,Col440II_1,1-282/282,===============,0/0,100.00,97.87,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR6687388,NODE_37_length_34467_cov_81.646990,4591,4912,-,IncI2_1_Delta,1-316/316,========/======,1/6,100.00,97.83,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR6687388,NODE_51_length_4151_cov_480.339715,841,1045,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR6687390,NODE_71_length_2776_cov_1648.856614,390,503,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6687390,NODE_94_length_302_cov_1.391111,171,301,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,82.44,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6703774,NODE_44_length_5686_cov_454.794353,4329,4448,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6703774,NODE_50_length_3952_cov_404.531178,1863,2016,+,Col156_1,1-154/154,===============,0/0,100.00,96.10,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR6703799,NODE_17_length_93151_cov_85.063547,87327,87468,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR6703799,NODE_40_length_30120_cov_15.603925,240,613,-,IncX4_1,1-374/374,===============,0/0,100.00,100.00,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR6703799,NODE_62_length_1497_cov_3.284327,237,498,-,IncFII(S)_1,1-262/262,===============,0/0,100.00,100.00,plasmidfinder,CP000858,IncFII(S)_1__CP000858,
SRR6703799,NODE_94_length_590_cov_2.024299,1,544,+,IncFIB(S)_1,100-643/643,..=============,0/0,84.60,98.90,plasmidfinder,FN432031,IncFIB(S)_1__FN432031,
SRR6710436,NODE_18_length_91981_cov_10.090888,68817,69581,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR6710436,NODE_34_length_40162_cov_42.517376,2114,2487,-,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR6710436,NODE_34_length_40162_cov_42.517376,3134,3476,-,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR6715720,NODE_33_length_39533_cov_70.705343,5917,6177,+,IncFII_1,1-261/261,===============,0/0,100.00,99.62,plasmidfinder,AY458016,IncFII_1__AY458016,
SRR6715720,NODE_52_length_4633_cov_590.464662,1072,1202,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6715720,NODE_52_length_4633_cov_590.464662,4376,4633,-,Col(MG828)_1,5-262/262,===============,0/0,98.47,91.47,plasmidfinder,NC_008486,Col(MG828)_1__NC_008486,
SRR6715720,NODE_58_length_2776_cov_332.655428,1725,1838,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR6715720,NODE_59_length_2472_cov_580.250939,1323,1453,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6715725,NODE_27_length_63771_cov_60.576020,5917,6177,+,IncFII_1,1-261/261,===============,0/0,100.00,99.62,plasmidfinder,AY458016,IncFII_1__AY458016,
SRR6715725,NODE_54_length_4633_cov_320.531826,1072,1202,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR6715725,NODE_54_length_4633_cov_320.531826,4376,4633,-,Col(MG828)_1,5-262/262,===============,0/0,98.47,91.47,plasmidfinder,NC_008486,Col(MG828)_1__NC_008486,
SRR6715725,NODE_60_length_2757_cov_174.101119,1725,1838,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
