#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR7480629,NODE_13_length_112904_cov_15.521493,10152,10746,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7480629,NODE_13_length_112904_cov_15.521493,24401,25030,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7495465,NODE_41_length_23091_cov_10.929154,1625,2254,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7495465,NODE_41_length_23091_cov_10.929154,15908,16502,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7495465,NODE_41_length_23091_cov_10.929154,17121,17447,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7495592,NODE_61_length_11857_cov_21.195052,1625,2254,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7495592,NODE_81_length_3374_cov_29.105755,197,523,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7495592,NODE_81_length_3374_cov_29.105755,1142,1736,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7495595,NODE_29_length_57611_cov_15.821756,40749,40890,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR7495680,NODE_42_length_6714_cov_197.871903,2926,3056,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7495680,NODE_45_length_5962_cov_260.285085,5408,5601,+,Col(Ye4449)_1,1-194/194,===============,0/0,100.00,80.41,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,
SRR7495680,NODE_49_length_4121_cov_388.155189,1847,2051,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR7495734,NODE_102_length_3950_cov_103.738639,1221,1374,-,Col156_1,1-154/154,===============,0/0,100.00,94.16,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7495734,NODE_121_length_1742_cov_456.302312,44,172,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,81.39,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7495734,NODE_129_length_1274_cov_742.109106,1101,1231,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7495734,NODE_153_length_596_cov_739.560074,28,137,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7495734,NODE_76_length_15214_cov_16.476021,2848,3477,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7495734,NODE_82_length_12494_cov_18.784870,116,442,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7495734,NODE_82_length_12494_cov_18.784870,1061,1655,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7501125,NODE_52_length_4473_cov_208.214350,434,716,-,Col440II_1,2-281/282,========/======,1/3,99.29,82.33,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR7501125,NODE_52_length_4473_cov_208.214350,4122,4232,-,Col440I_1,1-111/114,===============,0/0,97.37,94.59,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7501125,NODE_54_length_3660_cov_306.560888,3534,3643,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7501721,NODE_48_length_6815_cov_497.842456,254,384,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7504351,NODE_97_length_3907_cov_284.664230,2614,2723,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7504358,NODE_64_length_3907_cov_608.712794,3379,3488,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7506447,NODE_75_length_5688_cov_322.455530,2929,3048,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7506800,NODE_36_length_7188_cov_1628.639282,2480,2610,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7506800,NODE_36_length_7188_cov_1628.639282,4579,4709,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7516495,NODE_60_length_3055_cov_702.948000,2545,2675,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7516495,NODE_87_length_956_cov_215.441731,486,616,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,86.26,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7516542,NODE_26_length_73325_cov_41.169305,17213,17709,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR7516542,NODE_56_length_4653_cov_52.764463,2114,2795,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR7516709,NODE_100_length_4223_cov_478.734885,152,434,-,Col440II_1,2-281/282,========/======,1/3,99.29,84.10,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR7516709,NODE_100_length_4223_cov_478.734885,4100,4210,-,ColRNAI_1,19-128/130,..======/======,4/5,83.08,84.07,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7516709,NODE_101_length_3806_cov_334.465209,2749,2902,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7516709,NODE_104_length_3537_cov_543.575244,35,144,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7518604,NODE_162_length_567_cov_0.991837,110,302,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR7522949,NODE_33_length_37952_cov_12.444758,3601,4595,+,pSL483_1,1-995/995,===============,0/0,100.00,100.00,plasmidfinder,CP001137,pSL483_1__CP001137,
SRR7522949,NODE_34_length_35905_cov_44.107001,30027,30342,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR7522949,NODE_35_length_32086_cov_48.531267,28469,28842,-,IncX4_1,1-374/374,===============,0/0,100.00,100.00,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7523049,NODE_53_length_21905_cov_45.770664,3843,4419,-,IncFII(pCTU2)_1_pCTU2,1-577/577,===============,0/0,100.00,95.67,plasmidfinder,FN543095,IncFII(pCTU2)_1_pCTU2_FN543095,
SRR7523049,NODE_53_length_21905_cov_45.770664,9004,9747,-,pESA2_1,1-743/750,========/======,1/1,99.07,96.10,plasmidfinder,CP000784,pESA2_1__CP000784,
SRR7523093,NODE_51_length_23094_cov_10.253700,5647,5973,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7523093,NODE_51_length_23094_cov_10.253700,6592,7186,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7523093,NODE_51_length_23094_cov_10.253700,20840,21469,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7523727,NODE_26_length_60887_cov_29.479501,4775,5271,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR7523727,NODE_45_length_22406_cov_39.767930,1859,2540,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR7527857,NODE_62_length_23092_cov_18.437731,1624,2253,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7527857,NODE_62_length_23092_cov_18.437731,15907,16501,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7527857,NODE_62_length_23092_cov_18.437731,17120,17446,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7527882,NODE_125_length_3907_cov_1947.232376,1081,1190,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7533293,NODE_103_length_5110_cov_444.064491,2914,3044,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7533293,NODE_132_length_2580_cov_414.902178,380,493,+,Col440I_1,1-114/114,===============,0/0,100.00,94.74,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7533293,NODE_41_length_36451_cov_4.526404,18488,18904,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR7533293,NODE_82_length_9626_cov_3.600878,3259,3520,+,IncFII(S)_1,1-262/262,===============,0/0,100.00,99.62,plasmidfinder,CP000858,IncFII(S)_1__CP000858,
SRR7533293,NODE_85_length_7032_cov_4.468826,1623,2265,-,IncFIB(S)_1,1-643/643,===============,0/0,100.00,98.76,plasmidfinder,FN432031,IncFIB(S)_1__FN432031,
SRR7533397,NODE_39_length_31953_cov_11.474011,24268,24594,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7533397,NODE_39_length_31953_cov_11.474011,25213,25807,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7533397,NODE_42_length_20030_cov_11.776721,7639,8268,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7533519,NODE_46_length_30627_cov_35.463757,16448,17442,-,pSL483_1,1-995/995,===============,0/0,100.00,99.50,plasmidfinder,CP001137,pSL483_1__CP001137,
SRR7533519,NODE_66_length_6703_cov_161.345217,6571,6701,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7601525,NODE_33_length_41891_cov_28.860166,4062,4388,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7601525,NODE_33_length_41891_cov_28.860166,5006,5600,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7601525,NODE_33_length_41891_cov_28.860166,19254,19883,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7601525,NODE_40_length_33256_cov_21.708701,2495,2868,-,IncX4_1,1-374/374,===============,0/0,100.00,99.73,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7601525,NODE_72_length_3907_cov_779.754047,3702,3811,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7615148,NODE_46_length_31599_cov_33.906321,11739,12368,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7615148,NODE_46_length_31599_cov_33.906321,26022,26616,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7615148,NODE_46_length_31599_cov_33.906321,27234,27560,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7615148,NODE_96_length_3212_cov_77.659804,366,739,+,IncX4_1,1-374/374,===============,0/0,100.00,99.73,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7620452,NODE_37_length_33254_cov_89.041957,30386,30759,+,IncX4_1,1-374/374,===============,0/0,100.00,99.73,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7620452,NODE_38_length_32031_cov_53.975340,4062,4388,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7620452,NODE_38_length_32031_cov_53.975340,5006,5600,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7620452,NODE_38_length_32031_cov_53.975340,19254,19883,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7620452,NODE_63_length_3907_cov_2094.427154,1536,1645,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7627727,NODE_73_length_3907_cov_630.092167,2175,2284,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7627727,NODE_74_length_3632_cov_305.881857,2856,2986,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7628923,NODE_14_length_127960_cov_32.688684,99481,99897,-,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR7628923,NODE_31_length_48858_cov_31.951395,12006,12635,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7628923,NODE_31_length_48858_cov_31.951395,26289,26883,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7628923,NODE_31_length_48858_cov_31.951395,27501,27827,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7629042,NODE_127_length_3907_cov_578.775196,2076,2185,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7629042,NODE_12_length_94557_cov_35.863918,78517,78658,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,99.30,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR7629042,NODE_59_length_33256_cov_51.267277,2495,2868,-,IncX4_1,1-374/374,===============,0/0,100.00,99.73,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7629042,NODE_60_length_32280_cov_47.813651,4062,4388,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7629042,NODE_60_length_32280_cov_47.813651,5006,5600,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7629042,NODE_60_length_32280_cov_47.813651,19254,19883,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7631795,NODE_42_length_5515_cov_11058.388746,2793,2946,-,Col156_1,1-154/154,===============,0/0,100.00,97.40,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7664569,NODE_33_length_36591_cov_33.654133,33652,33994,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR7664569,NODE_33_length_36591_cov_33.654133,34641,35014,+,IncX1_1,1-374/374,===============,0/0,100.00,98.93,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR7664569,NODE_54_length_3907_cov_1503.676762,2350,2459,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7691842,NODE_99_length_3907_cov_364.809661,22,131,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7739636,NODE_56_length_5498_cov_137.071758,3893,4023,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7739636,NODE_59_length_4074_cov_191.011759,113,243,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7769393,NODE_54_length_5763_cov_733.842068,3506,3636,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.84,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7769393,NODE_58_length_3907_cov_1383.339687,1569,1678,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7784871,NODE_31_length_52728_cov_8.333283,39394,40158,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR7784871,NODE_60_length_3885_cov_2280.801567,2076,2185,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7786100,NODE_123_length_3982_cov_5232.703713,182,291,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7786100,NODE_130_length_3018_cov_3496.513091,2643,2773,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7786100,NODE_147_length_965_cov_1.211712,579,771,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR7786100,NODE_65_length_23834_cov_10.459317,8406,8732,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7786100,NODE_65_length_23834_cov_10.459317,9351,9945,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7786100,NODE_97_length_12306_cov_9.996075,11117,11746,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7789781,NODE_48_length_3907_cov_1975.586162,1306,1415,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7789857,NODE_71_length_3492_cov_7.684919,1,848,-,pSL483_1,1-848/995,=============..,0/0,85.23,93.28,plasmidfinder,CP001137,pSL483_1__CP001137,
SRR7789916,NODE_143_length_3907_cov_3572.601044,3526,3635,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7789916,NODE_81_length_22947_cov_36.731788,13747,14163,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR7828228,NODE_23_length_73325_cov_20.960257,17213,17709,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR7828228,NODE_65_length_4708_cov_26.787449,2169,2850,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR7828272,NODE_58_length_3243_cov_321.442284,2865,2995,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,89.31,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7828307,NODE_49_length_4121_cov_208.611412,2281,2485,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR7828307,NODE_52_length_3374_cov_336.143417,2230,2360,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7850601,NODE_31_length_44997_cov_102.345356,15791,16106,-,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR7850638,NODE_24_length_68690_cov_32.370423,47222,47851,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7850638,NODE_24_length_68690_cov_32.370423,61505,62099,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7850638,NODE_24_length_68690_cov_32.370423,62718,63044,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7867026,NODE_51_length_4121_cov_147.944417,1145,1349,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR7867026,NODE_53_length_3374_cov_172.322386,2466,2596,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7867117,NODE_38_length_27090_cov_72.835510,9159,9300,-,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR7867209,NODE_62_length_1761_cov_41.896835,1034,1407,-,IncX4_1,1-374/374,===============,0/0,100.00,100.00,plasmidfinder,CP002895,IncX4_1__CP002895,
SRR7867234,NODE_24_length_58779_cov_44.000903,2675,3171,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR7867234,NODE_45_length_13353_cov_44.902467,6901,7151,-,IncR_1,1-251/251,===============,0/0,100.00,100.00,plasmidfinder,DQ449578,IncR_1__DQ449578,
SRR7888928,NODE_32_length_48500_cov_27.228466,30514,30930,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
SRR7888928,NODE_62_length_6504_cov_1975.163529,2223,3018,+,IncQ1_1,1-796/796,===============,0/0,100.00,100.00,plasmidfinder,M28829.1,IncQ1_1__M28829.1,
SRR7888928,NODE_68_length_3428_cov_935.951656,3186,3362,-,Col(VCM04)_1,1-177/177,===============,0/0,100.00,90.96,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
SRR7888928,NODE_75_length_1982_cov_2.321785,1386,1578,-,ColpVC_1,1-193/193,===============,0/0,100.00,97.41,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR7890209,NODE_25_length_58532_cov_28.102946,17954,18269,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR7890442,NODE_57_length_3055_cov_1380.242000,381,511,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7890442,NODE_84_length_953_cov_376.734967,338,468,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,86.26,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7890481,NODE_47_length_4552_cov_566.826329,44,174,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.97,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7890481,NODE_47_length_4552_cov_566.826329,3840,4122,+,Col440II_1,2-281/282,========/======,1/3,99.29,81.98,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR7890481,NODE_52_length_3436_cov_449.585921,83,192,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7890481,NODE_55_length_2303_cov_603.405694,2106,2219,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7892181,NODE_83_length_265_cov_0.871429,117,245,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,84.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7892231,NODE_61_length_3058_cov_1079.569764,772,902,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7896381,NODE_100_length_6837_cov_502.857988,3385,3515,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR7896381,NODE_107_length_3981_cov_304.050205,2043,2194,+,Col156_1,1-152/154,===============,0/0,98.70,98.03,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7896381,NODE_108_length_3907_cov_2329.132115,489,598,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR7903083,NODE_61_length_12552_cov_3.668080,197,523,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR7903083,NODE_61_length_12552_cov_3.668080,1142,1736,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR7903083,NODE_72_length_5744_cov_22.964844,420,573,-,Col156_1,1-154/154,===============,0/0,100.00,91.56,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7903083,NODE_74_length_5195_cov_53.700973,867,1020,-,Col156_1,1-154/154,===============,0/0,100.00,96.75,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR7903083,NODE_80_length_4250_cov_2.723004,2578,3207,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR7903083,NODE_82_length_4115_cov_7.772660,612,813,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR7906274,NODE_19_length_84385_cov_18.690753,25974,26738,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR7906274,NODE_36_length_8610_cov_144.733622,737,1019,+,Col440II_1,2-281/282,========/======,1/3,99.29,84.45,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
