#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR6943415,NODE_40_length_4496_cov_19.087593,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943415,NODE_40_length_4496_cov_19.087593,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943415,NODE_40_length_4496_cov_19.087593,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943415,NODE_50_length_2024_cov_26.285424,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943418,NODE_1_length_585879_cov_14.533051,569466,569903,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943418,NODE_39_length_11880_cov_22.538097,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943418,NODE_47_length_4496_cov_15.451475,64,900,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943418,NODE_47_length_4496_cov_15.451475,900,1703,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943418,NODE_47_length_4496_cov_15.451475,1764,2579,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943418,NODE_52_length_2024_cov_20.713560,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943419,NODE_1_length_500925_cov_46.472059,15977,16414,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943419,NODE_41_length_11880_cov_79.449725,10196,11401,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943423,NODE_1_length_714928_cov_10.045338,145305,145742,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943423,NODE_46_length_15521_cov_14.890987,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943423,NODE_58_length_4495_cov_9.803153,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943423,NODE_58_length_4495_cov_9.803153,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943423,NODE_58_length_4495_cov_9.803153,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943423,NODE_70_length_2024_cov_12.314881,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943426,NODE_1_length_585879_cov_18.113765,569466,569903,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943426,NODE_36_length_11880_cov_30.041438,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943428,NODE_14_length_115394_cov_19.384813,30014,30451,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943428,NODE_43_length_15576_cov_27.451260,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943428,NODE_57_length_4495_cov_19.285586,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943428,NODE_57_length_4495_cov_19.285586,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943428,NODE_57_length_4495_cov_19.285586,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943428,NODE_65_length_2024_cov_24.509904,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943429,NODE_11_length_188998_cov_14.804973,145305,145742,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943429,NODE_41_length_15511_cov_22.942482,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943429,NODE_53_length_4495_cov_16.004054,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943429,NODE_53_length_4495_cov_16.004054,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943429,NODE_53_length_4495_cov_16.004054,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943429,NODE_67_length_2024_cov_22.992382,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943432,NODE_1_length_586147_cov_25.243027,15977,16414,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943432,NODE_32_length_11880_cov_40.699789,10196,11401,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943432,NODE_40_length_4496_cov_26.439541,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943432,NODE_40_length_4496_cov_26.439541,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943432,NODE_40_length_4496_cov_26.439541,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943432,NODE_44_length_2024_cov_31.842052,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943433,NODE_104_length_676_cov_43.985507,66,548,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR6943433,NODE_1_length_338376_cov_7.318827,333188,333625,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943433,NODE_55_length_15504_cov_10.997411,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943433,NODE_72_length_3272_cov_35.668635,1868,2683,+,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR6943433,NODE_84_length_1638_cov_10.942514,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943433,NODE_91_length_1121_cov_53.628518,277,1113,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943434,NODE_117_length_3457_cov_127.634333,1432,2247,+,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR6943434,NODE_117_length_3457_cov_127.634333,2847,3329,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR6943434,NODE_130_length_1638_cov_32.032849,202,1062,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943434,NODE_138_length_1121_cov_164.563790,277,1113,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943434,NODE_4_length_150596_cov_22.313131,133526,133963,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943434,NODE_79_length_15591_cov_31.231913,4923,6128,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943435,NODE_51_length_18000_cov_41.431708,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943435,NODE_6_length_185030_cov_28.213710,9277,9714,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943435,NODE_72_length_4495_cov_29.176351,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943435,NODE_72_length_4495_cov_29.176351,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943435,NODE_72_length_4495_cov_29.176351,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943435,NODE_81_length_2024_cov_38.723210,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943436,NODE_1_length_715182_cov_13.713170,145290,145727,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943436,NODE_45_length_13973_cov_20.976649,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943436,NODE_62_length_3272_cov_66.941250,1868,2683,+,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR6943436,NODE_75_length_1638_cov_20.266582,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943436,NODE_83_length_1121_cov_131.636961,277,1113,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943436,NODE_95_length_676_cov_123.088567,66,548,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR6943437,NODE_1_length_586041_cov_15.732376,569628,570065,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943437,NODE_30_length_11880_cov_25.912727,10196,11401,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943437,NODE_47_length_1638_cov_24.030954,202,1062,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943437,NODE_49_length_1501_cov_47.879668,97,912,+,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR6943437,NODE_52_length_1121_cov_70.545028,277,1113,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943437,NODE_61_length_676_cov_47.463768,66,548,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR6943443,NODE_119_length_4495_cov_65.900901,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943443,NODE_119_length_4495_cov_65.900901,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943443,NODE_119_length_4495_cov_65.900901,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943443,NODE_133_length_2024_cov_90.574911,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943443,NODE_1_length_241586_cov_63.582037,96028,96465,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943444,NODE_100_length_1097_cov_19.085413,148,1008,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943444,NODE_42_length_31997_cov_7.569157,4457,5258,-,ant(3'')-Ia_1,171-972/972,..=============,0/0,82.51,99.63,resfinder,X02340,ant(3'')-Ia,Streptomycin
SRR6943444,NODE_42_length_31997_cov_7.569157,5341,6600,-,cmlA1_1,1-1260/1260,===============,0/0,100.00,99.92,resfinder,M64556,cmlA1,Chloramphenicol
SRR6943444,NODE_42_length_31997_cov_7.569157,6862,7663,-,aadA2_1,18-819/819,===============,0/0,97.92,99.88,resfinder,NC_010870,aadA2,Streptomycin
SRR6943444,NODE_42_length_31997_cov_7.569157,8061,8558,-,dfrA12_8,1-498/498,===============,0/0,100.00,100.00,resfinder,AM040708,dfrA12,Trimethoprim
SRR6943444,NODE_4_length_200482_cov_7.215510,145122,145559,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943444,NODE_63_length_6595_cov_19.657492,1259,2464,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943444,NODE_66_length_4887_cov_5.907699,2752,3777,-,aph(4)-Ia_1,1-1026/1026,===============,0/0,100.00,100.00,resfinder,V01499,aph(4)-Ia,
SRR6943444,NODE_66_length_4887_cov_5.907699,3998,4782,-,aac(3)-IVa_1,1-786/786,========/======,1/1,99.87,99.87,resfinder,X01385,aac(3)-IVa,Gentamicin;Tobramycin
SRR6943444,NODE_71_length_4058_cov_8.119410,462,1265,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943444,NODE_71_length_4058_cov_8.119410,1326,2141,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943445,NODE_1_length_727365_cov_26.443933,145464,145901,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943445,NODE_38_length_15566_cov_38.358971,4898,6103,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943445,NODE_46_length_4495_cov_25.069369,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943445,NODE_46_length_4495_cov_25.069369,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943445,NODE_46_length_4495_cov_25.069369,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943445,NODE_56_length_2024_cov_34.738954,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943446,NODE_1_length_585868_cov_15.521595,569455,569892,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943446,NODE_40_length_11880_cov_24.387146,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943446,NODE_47_length_4496_cov_12.781806,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943446,NODE_47_length_4496_cov_12.781806,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943446,NODE_47_length_4496_cov_12.781806,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943446,NODE_54_length_2024_cov_20.647537,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943447,NODE_2_length_597785_cov_17.394789,15977,16414,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943447,NODE_32_length_11880_cov_25.785624,10196,11401,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943447,NODE_44_length_1638_cov_23.633607,202,1062,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943447,NODE_47_length_1501_cov_76.783541,590,1405,-,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR6943447,NODE_51_length_1121_cov_111.469981,9,845,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943447,NODE_60_length_676_cov_71.553945,129,611,-,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR6943449,NODE_16_length_92232_cov_23.582206,75819,76256,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943449,NODE_34_length_11880_cov_41.773362,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943449,NODE_42_length_4496_cov_25.548750,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943449,NODE_42_length_4496_cov_25.548750,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943449,NODE_42_length_4496_cov_25.548750,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943449,NODE_45_length_2024_cov_34.083291,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943450,NODE_1_length_713231_cov_14.868420,145829,146266,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943450,NODE_41_length_10276_cov_18.913414,4858,6063,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943451,NODE_1_length_712413_cov_17.587407,145290,145727,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943451,NODE_47_length_10264_cov_23.305907,4846,6051,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943451,NODE_57_length_4495_cov_15.765090,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943451,NODE_57_length_4495_cov_15.765090,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943451,NODE_57_length_4495_cov_15.765090,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR6943451,NODE_68_length_2024_cov_25.742001,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943452,NODE_100_length_1097_cov_28.519194,148,1008,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943452,NODE_45_length_32866_cov_10.677730,2853,3644,+,sul3_2,1-792/792,===============,0/0,100.00,100.00,resfinder,AJ459418,sul3,Sulfamethoxazole
SRR6943452,NODE_45_length_32866_cov_10.677730,5326,6127,-,ant(3'')-Ia_1,171-972/972,..=============,0/0,82.51,99.63,resfinder,X02340,ant(3'')-Ia,Streptomycin
SRR6943452,NODE_45_length_32866_cov_10.677730,6210,7469,-,cmlA1_1,1-1260/1260,===============,0/0,100.00,99.92,resfinder,M64556,cmlA1,Chloramphenicol
SRR6943452,NODE_45_length_32866_cov_10.677730,7731,8532,-,aadA2_1,18-819/819,===============,0/0,97.92,99.88,resfinder,NC_010870,aadA2,Streptomycin
SRR6943452,NODE_45_length_32866_cov_10.677730,8930,9427,-,dfrA12_8,1-498/498,===============,0/0,100.00,100.00,resfinder,AM040708,dfrA12,Trimethoprim
SRR6943452,NODE_5_length_178431_cov_10.874933,2856,3293,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943452,NODE_67_length_4887_cov_7.062500,2752,3777,-,aph(4)-Ia_1,1-1026/1026,===============,0/0,100.00,100.00,resfinder,V01499,aph(4)-Ia,
SRR6943452,NODE_67_length_4887_cov_7.062500,3998,4782,-,aac(3)-IVa_1,1-786/786,========/======,1/1,99.87,99.87,resfinder,X01385,aac(3)-IVa,Gentamicin;Tobramycin
SRR6943452,NODE_69_length_4516_cov_31.496525,2950,4155,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943452,NODE_72_length_4058_cov_8.382963,462,1265,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943452,NODE_72_length_4058_cov_8.382963,1326,2141,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943453,NODE_1_length_712612_cov_12.465647,145489,145926,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR6943453,NODE_39_length_32866_cov_10.639938,2853,3644,+,sul3_2,1-792/792,===============,0/0,100.00,100.00,resfinder,AJ459418,sul3,Sulfamethoxazole
SRR6943453,NODE_39_length_32866_cov_10.639938,5326,6127,-,ant(3'')-Ia_1,171-972/972,..=============,0/0,82.51,99.63,resfinder,X02340,ant(3'')-Ia,Streptomycin
SRR6943453,NODE_39_length_32866_cov_10.639938,6210,7469,-,cmlA1_1,1-1260/1260,===============,0/0,100.00,99.92,resfinder,M64556,cmlA1,Chloramphenicol
SRR6943453,NODE_39_length_32866_cov_10.639938,7731,8532,-,aadA2_1,18-819/819,===============,0/0,97.92,99.88,resfinder,NC_010870,aadA2,Streptomycin
SRR6943453,NODE_39_length_32866_cov_10.639938,8930,9427,-,dfrA12_8,1-498/498,===============,0/0,100.00,100.00,resfinder,AM040708,dfrA12,Trimethoprim
SRR6943453,NODE_59_length_4887_cov_9.202608,2752,3777,-,aph(4)-Ia_1,1-1026/1026,===============,0/0,100.00,100.00,resfinder,V01499,aph(4)-Ia,
SRR6943453,NODE_59_length_4887_cov_9.202608,3998,4782,-,aac(3)-IVa_1,1-786/786,========/======,1/1,99.87,99.87,resfinder,X01385,aac(3)-IVa,Gentamicin;Tobramycin
SRR6943453,NODE_63_length_4058_cov_12.874594,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR6943453,NODE_63_length_4058_cov_12.874594,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR6943453,NODE_71_length_2619_cov_33.317473,1053,2258,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR6943453,NODE_89_length_1097_cov_26.841651,90,950,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR6943454,NODE_1_length_359612_cov_26.658051,15977,16414,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
