"","id","Isolation source","Year","Source","Continent"
"2666","ERR2210655",NA,"2021","Clinical","Europe"
"2667","ERR2210657",NA,"2021","Clinical","Europe"
"2668","ERR2210662",NA,"2021","Clinical","Europe"
"2669","ERR2210663",NA,"2021","Clinical","Europe"
"2670","ERR2210664",NA,"2021","Clinical","Europe"
"2671","ERR2210669",NA,"2021","Clinical","Europe"
"2672","ERR2210680",NA,"2021","Clinical","Europe"
"2673","ERR2210697",NA,"2021","Clinical","Europe"
"2674","ERR2210702",NA,"2021","Environmental/Others","Europe"
"2675","SRR14516448","human","2021","Clinical","Europe"
"2676","SRR14521852",NA,"2021","Clinical","Others"
"2677","SRR14527578","human","2021","Clinical","Europe"
"2678","SRR14551046","human","2021","Clinical","Europe"
"2679","SRR14551052","human","2021","Clinical","Europe"
"2680","SRR14551058","human","2021","Clinical","Europe"
"2681","SRR14554408","human","2021","Clinical","Europe"
"2682","SRR14559764","human","2021","Clinical","Europe"
"2683","SRR14581581","human","2021","Clinical","Europe"
"2684",NA,"feces","2021","Clinical","Oceania"
"2685",NA,"feces","2021","Clinical","Oceania"
"2686","SRR14608359",NA,"2021","Clinical","North America"
"2687","SRR14616329","human","2021","Clinical","Europe"
"2688","SRR14651699","human","2021","Clinical","Europe"
"2689","DRR236393",NA,"2021","Environmental/Others","Asia"
"2690","DRR236394",NA,"2021","Environmental/Others","Asia"
"2691","DRR236395",NA,"2021","Environmental/Others","Asia"
"2692","DRR236396",NA,"2021","Environmental/Others","Asia"
"2693","DRR236397",NA,"2021","Environmental/Others","Asia"
"2694","DRR236398",NA,"2021","Environmental/Others","Asia"
"2695","DRR236399",NA,"2021","Environmental/Others","Asia"
"2696","DRR236400",NA,"2021","Environmental/Others","Asia"
"2697","DRR236402",NA,"2021","Environmental/Others","Asia"
"2698","DRR236403",NA,"2021","Environmental/Others","Asia"
"2699","DRR236405",NA,"2021","Environmental/Others","Asia"
"2700","DRR236407",NA,"2021","Environmental/Others","Asia"
"2701","DRR236408",NA,"2021","Environmental/Others","Asia"
"2702","DRR236411",NA,"2021","Environmental/Others","Asia"
"2703","DRR236414",NA,"2021","Environmental/Others","Asia"
"2704","DRR236416",NA,"2021","Environmental/Others","Asia"
"2705","DRR236419",NA,"2021","Environmental/Others","Asia"
"2706","DRR236420",NA,"2021","Environmental/Others","Asia"
"2707","DRR236421",NA,"2021","Environmental/Others","Asia"
"2708","DRR236422",NA,"2021","Environmental/Others","Asia"
"2709","DRR236425",NA,"2021","Environmental/Others","Asia"
"2710","DRR236428",NA,"2021","Environmental/Others","Asia"
"2711","DRR236429",NA,"2021","Environmental/Others","Asia"
"2712","DRR236430",NA,"2021","Environmental/Others","Asia"
"2713","DRR236431",NA,"2021","Environmental/Others","Asia"
"2714","DRR236432",NA,"2021","Environmental/Others","Asia"
"2715","DRR236433",NA,"2021","Environmental/Others","Asia"
"2716","DRR236434",NA,"2021","Environmental/Others","Asia"
"2717","DRR236435",NA,"2021","Environmental/Others","Asia"
"2718","DRR236436",NA,"2021","Environmental/Others","Asia"
"2719","DRR236438",NA,"2021","Environmental/Others","Asia"
"2720","DRR236439",NA,"2021","Environmental/Others","Asia"
"2721","DRR236440",NA,"2021","Environmental/Others","Asia"
"2722","DRR236441",NA,"2021","Environmental/Others","Asia"
"2723","DRR236442",NA,"2021","Environmental/Others","Asia"
"2724","DRR236443",NA,"2021","Environmental/Others","Asia"
"2725","DRR236444",NA,"2021","Environmental/Others","Asia"
"2726","DRR236445",NA,"2021","Environmental/Others","Asia"
"2727","DRR236448",NA,"2021","Environmental/Others","Asia"
"2728","DRR236449",NA,"2021","Environmental/Others","Asia"
"2729","DRR236450",NA,"2021","Environmental/Others","Asia"
"2730","DRR236452",NA,"2021","Environmental/Others","Asia"
"2731","DRR236453",NA,"2021","Environmental/Others","Asia"
"2732","DRR236454",NA,"2021","Environmental/Others","Asia"
"2733","DRR236456",NA,"2021","Environmental/Others","Asia"
"2734","DRR236457",NA,"2021","Environmental/Others","Asia"
"2735","DRR236458",NA,"2021","Environmental/Others","Asia"
"2736","DRR236459",NA,"2021","Environmental/Others","Asia"
"2737","DRR236460",NA,"2021","Environmental/Others","Asia"
"2738","DRR236463",NA,"2021","Environmental/Others","Asia"
"2739","DRR236464",NA,"2021","Environmental/Others","Asia"
"2740","DRR236467",NA,"2021","Environmental/Others","Asia"
"2741","DRR236468",NA,"2021","Environmental/Others","Asia"
"2742","DRR236469",NA,"2021","Environmental/Others","Asia"
"2743","DRR236471",NA,"2021","Environmental/Others","Asia"
"2744","DRR236472",NA,"2021","Environmental/Others","Asia"
"2745","DRR236473",NA,"2021","Environmental/Others","Asia"
"2746","DRR236477",NA,"2021","Environmental/Others","Asia"
"2747","DRR236478",NA,"2021","Environmental/Others","Asia"
"2748","DRR236480",NA,"2021","Environmental/Others","Asia"
"2749","DRR236481",NA,"2021","Environmental/Others","Asia"
"2750","DRR236482",NA,"2021","Environmental/Others","Asia"
"2751","DRR236483",NA,"2021","Environmental/Others","Asia"
"2752","DRR236484",NA,"2021","Environmental/Others","Asia"
"2753","DRR236485",NA,"2021","Environmental/Others","Asia"
"2754","DRR236486",NA,"2021","Environmental/Others","Asia"
"2755","DRR236487",NA,"2021","Environmental/Others","Asia"
"2756","DRR236488",NA,"2021","Environmental/Others","Asia"
"2757","DRR236489",NA,"2021","Environmental/Others","Asia"
"2758","DRR236490",NA,"2021","Environmental/Others","Asia"
"2759","DRR236492",NA,"2021","Environmental/Others","Asia"
"2760","DRR236493",NA,"2021","Environmental/Others","Asia"
"2761","DRR236494",NA,"2021","Environmental/Others","Asia"
"2762","DRR236495",NA,"2021","Environmental/Others","Asia"
"2763","DRR236496",NA,"2021","Environmental/Others","Asia"
"2764","DRR236497",NA,"2021","Environmental/Others","Asia"
"2765","DRR236498",NA,"2021","Environmental/Others","Asia"
"2766","DRR236499",NA,"2021","Environmental/Others","Asia"
"2767","DRR236501",NA,"2021","Environmental/Others","Asia"
"2768","DRR236506",NA,"2021","Environmental/Others","Asia"
"2769","DRR236507",NA,"2021","Environmental/Others","Asia"
"2770","DRR236508",NA,"2021","Environmental/Others","Asia"
"2771","DRR236511",NA,"2021","Environmental/Others","Asia"
"2772","DRR236512",NA,"2021","Environmental/Others","Asia"
"2773","DRR236513",NA,"2021","Environmental/Others","Asia"
"2774","DRR236514",NA,"2021","Environmental/Others","Asia"
"2775","DRR236515",NA,"2021","Environmental/Others","Asia"
"2776","DRR236516",NA,"2021","Environmental/Others","Asia"
"2777","DRR236517",NA,"2021","Environmental/Others","Asia"
"2778","DRR236523",NA,"2021","Environmental/Others","Asia"
"2779","DRR236524",NA,"2021","Environmental/Others","Asia"
"2780","DRR236525",NA,"2021","Environmental/Others","Asia"
"2781","DRR236526",NA,"2021","Environmental/Others","Asia"
"2782","DRR236528",NA,"2021","Environmental/Others","Asia"
"2783","DRR236529",NA,"2021","Environmental/Others","Asia"
"2784","DRR236530",NA,"2021","Environmental/Others","Asia"
"2785","DRR236535",NA,"2021","Environmental/Others","Asia"
"2786","DRR236536",NA,"2021","Environmental/Others","Asia"
"2787","DRR236538",NA,"2021","Environmental/Others","Asia"
"2788","DRR236540",NA,"2021","Environmental/Others","Asia"
"2789","DRR236541",NA,"2021","Environmental/Others","Asia"
"2790","DRR236542",NA,"2021","Environmental/Others","Asia"
"2791","DRR236543",NA,"2021","Environmental/Others","Asia"
"2792","DRR236544",NA,"2021","Environmental/Others","Asia"
"2793","DRR236545",NA,"2021","Environmental/Others","Asia"
"2794","DRR236547",NA,"2021","Environmental/Others","Asia"
"2795","DRR236548",NA,"2021","Environmental/Others","Asia"
"2796","DRR236550",NA,"2021","Environmental/Others","Asia"
"2797","DRR236552",NA,"2021","Environmental/Others","Asia"
"2798","DRR236553",NA,"2021","Environmental/Others","Asia"
"2799","DRR236554",NA,"2021","Environmental/Others","Asia"
"2800","DRR236555",NA,"2021","Environmental/Others","Asia"
"2801","DRR236556",NA,"2021","Environmental/Others","Asia"
"2802","DRR236558",NA,"2021","Environmental/Others","Asia"
"2803","DRR236560",NA,"2021","Environmental/Others","Asia"
"2804","DRR236562",NA,"2021","Environmental/Others","Asia"
"2805","DRR236568",NA,"2021","Environmental/Others","Asia"
"2806","DRR236569",NA,"2021","Environmental/Others","Asia"
"2807","DRR236570",NA,"2021","Environmental/Others","Asia"
"2808","DRR236571",NA,"2021","Environmental/Others","Asia"
"2809","DRR236572",NA,"2021","Environmental/Others","Asia"
"2810","DRR236573",NA,"2021","Environmental/Others","Asia"
"2811","DRR236574",NA,"2021","Environmental/Others","Asia"
"2812","DRR236575",NA,"2021","Environmental/Others","Asia"
"2813","DRR236576",NA,"2021","Environmental/Others","Asia"
"2814","DRR236577",NA,"2021","Environmental/Others","Asia"
"2815","DRR236578",NA,"2021","Environmental/Others","Asia"
"2816","DRR236579",NA,"2021","Environmental/Others","Asia"
"2817","DRR236580",NA,"2021","Environmental/Others","Asia"
"2818","DRR236581",NA,"2021","Environmental/Others","Asia"
"2819","DRR236582",NA,"2021","Environmental/Others","Asia"
"2820","DRR236583",NA,"2021","Environmental/Others","Asia"
"2821","DRR236585",NA,"2021","Environmental/Others","Asia"
"2822","DRR236426",NA,"2021","Environmental/Others","Asia"
"2823","DRR236427",NA,"2021","Environmental/Others","Asia"
"2824","DRR236584",NA,"2021","Environmental/Others","Asia"
"2825","SRR14657535",NA,"2021","Clinical","Others"
"2826","SRR14662690","human","2021","Clinical","Europe"
"2827","DRR236470",NA,"2021","Environmental/Others","Asia"
"2828","DRR236474",NA,"2021","Environmental/Others","Asia"
"2829","DRR236475",NA,"2021","Environmental/Others","Asia"
"2830","DRR236510",NA,"2021","Environmental/Others","Asia"
"2831","DRR236527",NA,"2021","Environmental/Others","Asia"
"2832","DRR236532",NA,"2021","Environmental/Others","Asia"
"2833","SRR14688094","human","2021","Clinical","Europe"
"2834","SRR14702911",NA,"2021","Clinical","North America"
"2835","SRR14715197",NA,"2021","Clinical","Others"
"2836","SRR14719950",NA,"2021","Clinical","Others"
"2837","SRR14751647",NA,"2021","Clinical","North America"
"2838","SRR14753179",NA,"2021","Clinical","Others"
"2839","SRR14767709","Lung (Sus scrofa domesticus)","2021","Environmental/Others","North America"
"2840","SRR14782855","human","2021","Clinical","Europe"
"2841","SRR14792728","human","2021","Clinical","Europe"
"2842","SRR14831827",NA,"2021","Clinical","Others"
"2843","SRR14857167","human","2021","Clinical","Europe"
"2844","SRR14857267","human","2021","Clinical","Europe"
"2845","SRR14864018",NA,"2021","Clinical","Others"
"2846","SRR14864021",NA,"2021","Clinical","Others"
"2847","SRR14866079","human","2021","Clinical","Europe"
"2848","SRR14874452",NA,"2021","Clinical","Others"
"2849","SRR14921294","human","2021","Clinical","Europe"
"2850","SRR14996407",NA,"2021","Clinical","Others"
"2851","SRR15035545","human","2021","Clinical","Europe"
"2852","SRR15051561",NA,"2021","Clinical","North America"
"2853","SRR15054579","human","2021","Clinical","Europe"
"2854","SRR15060908",NA,"2021","Clinical","North America"
"2855","SRR15096280","human","2021","Clinical","Europe"
"2856","SRR15096294","human","2021","Clinical","Europe"
"2857","SRR15096296","human","2021","Clinical","Europe"
"2858","SRR15116017",NA,"2021","Clinical","North America"
"2859","SRR15128525",NA,"2021","Clinical","Others"
"2860","SRR15128537",NA,"2021","Clinical","Others"
"2861","SRR15128539",NA,"2021","Clinical","Others"
"2862","SRR14907165","Animal-Swine-Market Swine (cecal)","2021","Environmental/Others","North America"
"2863","SRR15146696",NA,"2021","Clinical","North America"
"2864","SRR15165462",NA,"2021","Clinical","Others"
"2865","SRR15168851",NA,"2021","Clinical","Others"
"2866","SRR15178453","human","2021","Clinical","Europe"
"2867","SRR15192925",NA,"2021","Clinical","North America"
"2868","SRR15194492","Product-Raw-Intact-Pork","2021","Environmental/Others","North America"
"2869","SRR15206485",NA,"2021","Clinical","North America"
"2870","SRR15209062",NA,"2021","Clinical","North America"
"2871","SRR15210155","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2872","SRR15251466",NA,"2021","Clinical","North America"
"2873","SRR15276517","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2874","SRR15276644","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2875","SRR15299827","human","2021","Clinical","Europe"
"2876","SRR15282952",NA,"2021","Clinical","Others"
"2877","SRR15299925","human","2021","Clinical","Europe"
"2878","SRR15308870","human","2021","Clinical","Europe"
"2879","SRR15323992","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2880","SRR15334900","human","2021","Clinical","Europe"
"2881","SRR15334901","human","2021","Clinical","Europe"
"2882","SRR15334912","human","2021","Clinical","Europe"
"2883","SRR15334917","human","2021","Clinical","Europe"
"2884","SRR15343877",NA,"2021","Clinical","North America"
"2885","SRR15345834",NA,"2021","Clinical","Others"
"2886","SRR15345940",NA,"2021","Clinical","Others"
"2887","SRR15361948","human","2021","Clinical","Europe"
"2888","SRR15361964","other","2021","Environmental/Others","Europe"
"2889","SRR15361999","other","2021","Environmental/Others","Europe"
"2890","SRR15366161","human","2021","Clinical","Europe"
"2891","SRR15366214","other","2021","Environmental/Others","Europe"
"2892","SRR15366383","other","2021","Environmental/Others","Europe"
"2893","SRR15366394","other","2021","Environmental/Others","Europe"
"2894","SRR15369496","other","2021","Environmental/Others","Europe"
"2895","SRR15369608",NA,"2021","Clinical","Others"
"2896","SRR15369672",NA,"2021","Clinical","Others"
"2897","SRR15369730","human","2021","Clinical","Europe"
"2898","SRR15369988","human","2021","Clinical","Europe"
"2899","SRR15369997","human","2021","Clinical","Europe"
"2900","SRR15376351",NA,"2021","Clinical","North America"
"2901","SRR15411237",NA,"2021","Clinical","Others"
"2902","SRR15402340",NA,"2021","Clinical","North America"
"2903","SRR15402341",NA,"2021","Clinical","North America"
"2904","SRR15414887",NA,"2021","Clinical","North America"
"2905","SRR15309327",NA,"2021","Clinical","Others"
"2906","SRR15428651","human","2021","Clinical","Europe"
"2907","SRR15488855",NA,"2021","Clinical","North America"
"2908","SRR15494517","Animal-Swine-Market Swine (cecal)","2021","Environmental/Others","North America"
"2909","SRR15495530",NA,"2021","Clinical","North America"
"2910","SRR15513080","human","2021","Clinical","Europe"
"2911","SRR15513114","human","2021","Clinical","Europe"
"2912","SRR15526542",NA,"2021","Clinical","North America"
"2913","DRR107043",NA,"2021","Environmental/Others","Asia"
"2914","DRR107044",NA,"2021","Environmental/Others","Asia"
"2915","DRR107047",NA,"2021","Environmental/Others","Asia"
"2916","DRR107048",NA,"2021","Environmental/Others","Asia"
"2917","DRR107045",NA,"2021","Environmental/Others","Asia"
"2918","DRR107046",NA,"2021","Environmental/Others","Asia"
"2919","DRR236401",NA,"2021","Environmental/Others","Asia"
"2920","DRR236424",NA,"2021","Environmental/Others","Asia"
"2921","DRR236466",NA,"2021","Environmental/Others","Asia"
"2922","DRR236476",NA,"2021","Environmental/Others","Asia"
"2923","DRR236491",NA,"2021","Environmental/Others","Asia"
"2924","DRR236500",NA,"2021","Environmental/Others","Asia"
"2925","DRR236505",NA,"2021","Environmental/Others","Asia"
"2926","DRR236567",NA,"2021","Environmental/Others","Asia"
"2927","SRR15538875",NA,"2021","Clinical","Others"
"2928","SRR15539447",NA,"2021","Clinical","Others"
"2929","SRR15540703","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2930","SRR15564304",NA,"2021","Clinical","North America"
"2931","SRR15566892",NA,"2021","Clinical","Others"
"2932","SRR15569003",NA,"2021","Clinical","North America"
"2933","SRR15598854",NA,"2021","Clinical","North America"
"2934","SRR15653302",NA,"2021","Clinical","Others"
"2935","SRR15657123",NA,"2021","Clinical","North America"
"2936","SRR15658219","product-raw-intact-beef","2021","Environmental/Others","North America"
"2937","SRR15669514",NA,"2021","Clinical","Others"
"2938","SRR15671312","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"2939","SRR15702848",NA,"2021","Clinical","North America"
"2940","SRR15739518",NA,"2021","Clinical","Others"
"2941","SRR15827399","urine","2021","Clinical","Asia"
"2942","SRR15827402","liver","2021","Clinical","Asia"
"2943","SRR15827403","liver","2021","Clinical","Asia"
"2944","SRR15843284","human","2021","Clinical","Europe"
"2945","SRR15845092","human","2021","Clinical","Europe"
"2946","SRR15845148","human","2021","Clinical","Europe"
"2947","SRR15845153","human","2021","Clinical","Europe"
"2948","SRR15845175","human","2021","Clinical","Europe"
"2949","SRR15845668","human","2021","Clinical","Europe"
"2950","SRR15845762","human","2021","Clinical","Europe"
"2951","SRR5705061","animal-swine-market swine","2021","Environmental/Others","North America"
"2952","SRR15853379","animal","2021","Environmental/Others","Europe"
"2953","SRR15853382","human","2021","Clinical","Europe"
"2954","SRR15853425","human","2021","Clinical","Europe"
"2955","SRR15853648","human","2021","Clinical","Europe"
"2956","SRR15853693","water","2021","Environmental/Others","Europe"
"2957","SRR15853715","human","2021","Clinical","Europe"
"2958","SRR15853719","human","2021","Clinical","Europe"
"2959","SRR15853723","animal","2021","Environmental/Others","Europe"
"2960","SRR15853737","human","2021","Clinical","Europe"
"2961","SRR15853755","human","2021","Clinical","Europe"
"2962","SRR15853764","human","2021","Clinical","Europe"
"2963","SRR15853765","human","2021","Clinical","Europe"
"2964","SRR15853779","human","2021","Clinical","Europe"
"2965","SRR15853800","human","2021","Clinical","Europe"
"2966","SRR15853836","human","2021","Clinical","Europe"
"2967","SRR15859317","human","2021","Clinical","Europe"
"2968","SRR15898455","human","2021","Clinical","Europe"
"2969","SRR15242725","human","2021","Clinical","North America"
"2970","SRR15242957","human","2021","Clinical","North America"
"2971","SRR15924172","other","2021","Environmental/Others","Europe"
"2972","SRR16012272","other","2021","Environmental/Others","Europe"
"2973","SRR16018580",NA,"2021","Clinical","North America"
"2974","SRR16028081","human","2021","Clinical","Europe"
"2975","ERR4832891","blood","2021","Clinical","Europe"
"2976","ERR4832894",NA,"2021","Clinical","Europe"
"2977","ERR4832927",NA,"2021","Clinical","Europe"
"2978","SRR16105727",NA,"2021","Clinical","Others"
"2979","SRR16114988",NA,"2021","Clinical","North America"
"2980","SRR16114993",NA,"2021","Clinical","North America"
"2981","SRR16115433",NA,"2021","Clinical","North America"
"2982","SRR16134580","human","2021","Clinical","Europe"
"2983","SRR16134585","human","2021","Clinical","Europe"
"2984","SRR16144273","human","2021","Clinical","Europe"
"2985","SRR16168854","human","2021","Clinical","Europe"
"2986","SRR16173716","human","2021","Clinical","Europe"
"2987","SRR16173717","human","2021","Clinical","Europe"
"2988","SRR16173731","human","2021","Clinical","Europe"
"2989","SRR16173753","human","2021","Clinical","Europe"
"2990","SRR16195389","human","2021","Clinical","Europe"
"2991","SRR16195396","human","2021","Clinical","Europe"
"2992","SRR16195691","human","2021","Clinical","Europe"
"2993","SRR16212110",NA,"2021","Clinical","Others"
"2994","SRR16212384",NA,"2021","Clinical","North America"
"2995","SRR16237239","human","2021","Clinical","Europe"
"2996","SRR16241760","human","2021","Clinical","Europe"
"2997","SRR16241767","human","2021","Clinical","Europe"
"2998","SRR16291288","human","2021","Clinical","Europe"
"2999","SRR16291289","human","2021","Clinical","Europe"
"3000","SRR16291892","human","2021","Clinical","Europe"
"3001","SRR16291914","human","2021","Clinical","Europe"
"3002","SRR16291951","human","2021","Clinical","Europe"
"3003","SRR16291972","human","2021","Clinical","Europe"
"3004","SRR16298016","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"3005","SRR16312931",NA,"2021","Clinical","Others"
"3006","SRR16313442",NA,"2021","Clinical","North America"
"3007","SRR16356399","human","2021","Clinical","Europe"
"3008","SRR16356405","human","2021","Clinical","Europe"
"3009","SRR16356417","human","2021","Clinical","Europe"
"3010","ERR3635501",NA,"2021","Environmental/Others","Others"
"3011","ERR3635492",NA,"2021","Environmental/Others","Others"
"3012","ERR3635508",NA,"2021","Environmental/Others","Others"
"3013","ERR3635513",NA,"2021","Environmental/Others","Others"
"3014","ERR3635506",NA,"2021","Environmental/Others","Others"
"3015","ERR3635487",NA,"2021","Environmental/Others","Others"
"3016","ERR3635477",NA,"2021","Environmental/Others","Others"
"3017","ERR3636294",NA,"2021","Environmental/Others","Others"
"3018","ERR3635998",NA,"2021","Environmental/Others","Others"
"3019","ERR3637035",NA,"2021","Environmental/Others","Others"
"3020","SRR16490669","human","2021","Clinical","Europe"
"3021","SRR16490670","human","2021","Clinical","Europe"
"3022","SRR16495795",NA,"2021","Clinical","North America"
"3023","SRR16506858","Colon(Sus scrofa domesticus)","2021","Environmental/Others","North America"
"3024","SRR16578282",NA,"2021","Clinical","Others"
"3025","SRR16588084","Animal-Cattle-Dairy Cow (cecal)","2021","Environmental/Others","North America"
"3026","SRR16599394",NA,"2021","Clinical","Others"
"3027","SRR16612793","human","2021","Clinical","Europe"
"3028","SRR16632371","Animal-Swine-Market Swine (cecal)","2021","Environmental/Others","North America"
"3029","SRR16641482","human","2021","Clinical","Europe"
"3030","SRR16641484","human","2021","Clinical","Europe"
"3031","SRR16641509","human","2021","Clinical","Europe"
"3032","SRR16701201",NA,"2021","Clinical","North America"
"3033","SRR16764768","human","2021","Clinical","Europe"
"3034","SRR16842953","human","2021","Clinical","Europe"
"3035","SRR16842961","other","2021","Environmental/Others","Europe"
"3036","SRR16848680",NA,"2021","Clinical","North America"
"3037","SRR15664941","environmental","2021","Environmental/Others","North America"
"3038","ERR2008115","Pig Meat","2021","Environmental/Others","Europe"
"3039","ERR2008123","Pig Meat","2021","Environmental/Others","Europe"
"3040","ERR2008159","Fresh Cured Meat","2021","Environmental/Others","Europe"
"3041","ERR2008162","Aged Cured Meat","2021","Environmental/Others","Europe"
"3042","ERR2008169","Bacterial Strain","2021","Environmental/Others","Europe"
"3043","SRR16920755","human","2021","Clinical","Europe"
"3044","SRR16936826",NA,"2021","Clinical","North America"
"3045","SRR16941153","human","2021","Clinical","Europe"
"3046","SRR16951792","human","2021","Clinical","Europe"
"3047","SRR16951831","human","2021","Clinical","Europe"
"3048","SRR16951855","human","2021","Clinical","Europe"
"3049","SRR16957450",NA,"2021","Clinical","Others"
"3050","SRR16988485","human","2021","Clinical","Europe"
"3051","SRR16988497","human","2021","Clinical","Europe"
"3052","SRR16988500","human","2021","Clinical","Europe"
"3053","SRR16988525","human","2021","Clinical","Europe"
"3054","SRR16988574","animal","2021","Environmental/Others","Europe"
"3055","SRR16988578","human","2021","Clinical","Europe"
"3056","SRR16988585","animal","2021","Environmental/Others","Europe"
"3057","SRR16988599","human","2021","Clinical","Europe"
"3058","SRR16988639","animal","2021","Environmental/Others","Europe"
"3059","SRR16991431","human","2021","Clinical","Europe"
"3060","SRR16993458","animal","2021","Environmental/Others","Europe"
"3061","SRR17001403","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"3062","SRR17021021","human","2021","Clinical","Europe"
"3063","SRR17031255","human","2021","Clinical","Europe"
"3064","SRR17043537",NA,"2021","Clinical","Others"
"3065","SRR17048214","other","2021","Environmental/Others","Europe"
"3066","SRR17052980","human","2021","Clinical","Europe"
"3067","SRR13013431","stool","2021","Clinical","Asia"
"3068","SRR13013437","Rectal swab","2021","Clinical","Asia"
"3069","SRR13013442","stool","2021","Clinical","Asia"
"3070","SRR17066795",NA,"2021","Clinical","North America"
"3071","ERR6753103","Human, Other","2021","Clinical","Africa"
"3072","ERR6806540","Human, Stool","2021","Clinical","Africa"
"3073","ERR7197680","Human, Stool","2021","Clinical","Africa"
"3074","ERR7197681","Human, Stool","2021","Clinical","Africa"
"3075","ERR7197683","Human, Stool","2021","Clinical","Africa"
"3076","ERR7197703","Human, Stool","2021","Clinical","Africa"
"3077","SRR17100077","human","2021","Clinical","Europe"
"3078","SRR17100078","human","2021","Clinical","Europe"
"3079","SRR17100109","human","2021","Clinical","Europe"
"3080","SRR17131733","human","2021","Clinical","Europe"
"3081","SRR17155936",NA,"2021","Clinical","North America"
"3082","SRR17157313","Product-Raw-Intact-Pork","2021","Environmental/Others","North America"
"3083","SRR17157316","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2021","Environmental/Others","North America"
"3084","SRR17263663",NA,"2021","Clinical","North America"
"3085","SRR17278205",NA,"2021","Clinical","North America"
"3086","SRR17286552",NA,"2021","Clinical","North America"
"3087","SRR17322638","human","2021","Clinical","Europe"
"3088","SRR17398044","human","2022","Clinical","Europe"
"3089","SRR17413213",NA,"2022","Clinical","North America"
"3090","SRR17487561","human","2022","Clinical","Europe"
"3091","SRR17487563","human","2022","Clinical","Europe"
"3092","SRR17500103",NA,"2022","Clinical","North America"
"3093","SRR17535689","human","2022","Clinical","Europe"
"3094","SRR17535699","human","2022","Clinical","Europe"
"3095","SRR17553090",NA,"2022","Clinical","North America"
"3096","SRR17556864",NA,"2022","Clinical","North America"
"3097","SRR17556921",NA,"2022","Clinical","North America"
"3098","SRR17562375","human","2022","Clinical","Europe"
"3099","SRR17562386","human","2022","Clinical","Europe"
"3100","SRR17562402","human","2022","Clinical","Europe"
"3101","ERR4775358","feces","2022","Clinical","Europe"
"3102","ERR4775360","feces","2022","Clinical","Europe"
"3103","ERR4775362","feces","2022","Clinical","Europe"
"3104","ERR4775371","organs","2022","Environmental/Others","Europe"
"3105","SRR17646402","human","2022","Clinical","Europe"
"3106","SRR17646436","human","2022","Clinical","Europe"
"3107","SRR17646449","animal","2022","Environmental/Others","Europe"
"3108","SRR17646495","animal","2022","Environmental/Others","Europe"
"3109","SRR17717280",NA,"2022","Clinical","North America"
"3110","SRR17721434","human","2022","Clinical","Europe"
"3111","ERR024952",NA,"2022","Environmental/Others","Others"
"3112","ERR024956",NA,"2022","Environmental/Others","Others"
"3113","SRR17791898","Product-Raw-Intact-Pork","2022","Environmental/Others","North America"
"3114","SRR17818658","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3115","SRR17818663","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3116","SRR17830214","human","2022","Clinical","Europe"
"3117","SRR17830239","human","2022","Clinical","Europe"
"3118","SRR17844127",NA,"2022","Clinical","North America"
"3119","SRR17865576","human","2022","Clinical","Europe"
"3120","SRR17865585","human","2022","Clinical","Europe"
"3121","SRR17893200","human","2022","Clinical","Europe"
"3122","SRR17893202","animal","2022","Environmental/Others","Europe"
"3123","SRR17893241","animal","2022","Environmental/Others","Europe"
"3124","SRR17900618","human","2022","Clinical","Europe"
"3125","SRR18017695",NA,"2022","Clinical","Others"
"3126","SRR18073200",NA,"2022","Clinical","Others"
"3127","SRR18080579","human","2022","Clinical","Europe"
"3128","SRR18114802","human","2022","Clinical","Europe"
"3129","SRR18115280","human","2022","Clinical","Europe"
"3130","ERR2187913",NA,"2022","Clinical","Europe"
"3131","ERR2187914",NA,"2022","Clinical","Europe"
"3132","ERR2187916",NA,"2022","Clinical","Europe"
"3133","ERR2187917",NA,"2022","Clinical","Europe"
"3134","ERR2187918",NA,"2022","Clinical","Europe"
"3135","ERR2187919",NA,"2022","Clinical","Europe"
"3136","ERR2187920",NA,"2022","Clinical","Europe"
"3137","ERR2187921",NA,"2022","Clinical","Europe"
"3138","SRR18138660","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3139","SRR18147539",NA,"2022","Clinical","Others"
"3140","SRR18157938","human","2022","Clinical","Europe"
"3141","SRR18163735","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2022","Environmental/Others","North America"
"3142","SRR18207412","human","2022","Clinical","Europe"
