FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR16173753,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16195389,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16195396,senterica_achtman_2,4877,10,19,12,9,5,9,890
SRR16195691,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16212110,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16212384,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16237239,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16241760,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16241767,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291288,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291289,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291892,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291914,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291951,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16291972,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16298016,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16312931,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16313442,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1635091,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1635109,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1635111,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1635123,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16356399,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16356405,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16356417,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645141,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645169,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645206,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645211,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645214,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645228,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645239,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645279,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645345,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645348,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645362,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645370,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645372,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645431,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645434,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645453,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645460,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645463,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645536,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645544,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645567,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645610,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645730,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645763,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645791,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645792,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645802,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645832,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645834,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645843,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645864,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645909,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645935,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645936,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645944,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645971,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645973,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1645989,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646015,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646095,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646132,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646152,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646190,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646272,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646273,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646274,senterica_achtman_2,-,10,1271?,12,9,5,9,2
SRR1646347,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1646375,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16490669,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16490670,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16495795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16506858,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16578282,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16588084,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16599394,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16612793,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16632371,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16641482,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16641484,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16641509,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16701201,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16764768,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16842953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16842961,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16848680,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16920755,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16936826,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16941153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16951792,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16951831,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16951855,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16957450,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988485,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988500,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988574,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988578,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988585,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16988639,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16991431,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR16993458,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17001403,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17021021,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17031255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17043537,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17048214,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17052980,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17066795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17100077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17100078,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17100109,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17131733,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17155936,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17157313,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17157316,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17278205,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17322638,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17398044,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17413213,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17487561,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17487563,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17500103,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17535689,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17535699,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17553090,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17556864,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17556921,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17562375,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17562386,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17562402,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17646402,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17646436,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17646449,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17646495,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17717280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17721434,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17791898,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17818658,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17818663,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17830214,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17830239,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17844127,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17865576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17865585,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17893200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17893202,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17893241,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR17900618,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1793530,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1793533,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18017695,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18073200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18080579,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18114802,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18115280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18147539,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1814874,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1814882,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18157938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1816137,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18163735,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18207412,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18214963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18214968,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18215060,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18215071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18231280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18260161,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18292944,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18313030,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18326662,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18326760,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18328933,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18334346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18344220,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18352253,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18462934,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18462962,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18488364,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18488377,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18488396,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18507591,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18545464,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18545478,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18568051,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18568130,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18574477,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18590229,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18687480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18761695,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18761856,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18821970,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18890658,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18894074,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18894092,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18907277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18923440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18927407,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18938743,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18976462,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR18982364,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19019528,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19020030,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19226451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19325568,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19347797,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19347800,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19403667,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19403967,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19431404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19494480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19529135,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19573820,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1957818,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1957846,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1957881,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1957915,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1957966,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958004,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958016,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958093,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958133,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958146,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958181,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958185,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958203,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958247,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958331,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958388,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958483,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958548,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958570,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958596,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958620,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958625,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958629,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958639,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959221,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959242,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959385,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959505,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959507,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960033,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960074,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960127,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960147,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960169,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960185,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960187,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960189,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960285,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960311,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960315,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960321,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960687,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960902,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960985,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19621705,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963070,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963225,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963276,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963313,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963327,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963461,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963491,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963514,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963542,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965092,senterica_achtman_2,-,-,-,-,-,-,-,-
SRR1965099,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965124,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965137,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965245,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965328,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965395,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965421,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965461,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19654648,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965469,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965475,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965476,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965627,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965634,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965659,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965751,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965768,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965771,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965802,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965821,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965832,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965836,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965858,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965898,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965928,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965941,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965942,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965965,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965971,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966044,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966099,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966155,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966181,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966185,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966187,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966189,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966196,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966235,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966239,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966276,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966306,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966328,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966331,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966334,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966342,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966371,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966414,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966431,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966459,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966466,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966614,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966667,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966700,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966773,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966786,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966817,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966820,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966826,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966834,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966847,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966862,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966871,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966883,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966887,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966941,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967114,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967122,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967196,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967241,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967257,senterica_achtman_2,-,1379?,19,12,9,5,9,2
SRR1967276,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967318,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR1967339,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967409,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967471,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967474,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967488,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967554,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967561,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967651,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967677,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967679,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967703,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967782,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967810,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967813,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967873,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967893,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968008,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968040,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968097,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968099,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968124,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968140,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968149,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968291,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968308,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968330,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968340,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968376,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968379,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968380,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968397,senterica_achtman_2,34,10,19,12,9,5,9,2
