#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	PNUSAS296643	"PNUSAS296643","SRS14942255"	I 4:i:-	PDT001407771.1	2022-09-01T10:49:33Z	USA		clinical	11	1	SAMN30616483		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS296814	"PNUSAS296814","SRS14952294"		PDT001407902.1	2022-09-01T17:42:12Z	USA		clinical	1	20	SAMN30631063	GCA_024854765.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS296816	"PNUSAS296816","SRS14952290"		PDT001407940.1	2022-09-01T18:42:16Z	USA		clinical	3	13	SAMN30631061	GCA_024854365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS296910	"PNUSAS296910","SRS14954507"		PDT001408017.1	2022-09-01T22:38:21Z	USA		clinical	2	5	SAMN30633963	GCA_024850485.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207683	"FSIS32207683","SRS14959342"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001408152.1	2022-09-02T18:38:32Z	USA:NC	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	15	14	SAMN30636180	GCA_024932445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS295519	"PNUSAS295519","SRS14967192"		PDT001408279.1	2022-09-02T20:37:12Z	USA		clinical	0	17	SAMN30649280	GCA_024931325.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297213	"PNUSAS297213","SRS14967203"		PDT001408286.1	2022-09-02T20:37:14Z			clinical	0	28	SAMN30649290	GCA_024931205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297281	"PNUSAS297281","SRS14967216"		PDT001408294.1	2022-09-02T20:37:15Z	USA		clinical	1	1	SAMN30649309	GCA_024930985.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297283	"PNUSAS297283","SRS14967225"		PDT001408300.1	2022-09-02T20:37:16Z	USA		clinical	1	1	SAMN30649311	GCA_024930925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297286	"PNUSAS297286","SRS14967228"		PDT001408302.1	2022-09-02T20:37:16Z	USA		clinical	0	0	SAMN30649314	GCA_024930885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297285	"PNUSAS297285","SRS14967233"		PDT001408340.1	2022-09-02T21:36:03Z	USA		clinical	0	0	SAMN30649313	GCA_024930045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297343	"PNUSAS297343","SRS14971111"		PDT001408470.1	2022-09-02T23:40:21Z	USA		clinical	33	30	SAMN30653997	GCA_024927785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1693188	"1693188","1693188.biosample","SRS14969054"	Salmonella Typhimurium - monophasic	PDT001408627.1	2022-09-03T05:40:02Z	United Kingdom: United Kingdom	human	clinical	0	18	SAMN30651287		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297400	"PNUSAS297400","SRS14988005"		PDT001409836.1	2022-09-06T09:39:54Z	USA		clinical	0	3	SAMN30678902	GCA_024991115.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297460	"PNUSAS297460","SRS14993792"		PDT001409926.1	2022-09-06T16:36:36Z	USA		clinical	1	6	SAMN30685281	GCA_025011765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297472	"PNUSAS297472","SRS14998153"		PDT001410025.1	2022-09-06T18:37:07Z			clinical	0	29	SAMN30686041	GCA_025019345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297548	"PNUSAS297548","SRS14998565"	I 4:i:-	PDT001410042.1	2022-09-06T18:37:09Z	USA		clinical	4	0	SAMN30686314		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297556	"PNUSAS297556","SRS15001925"		PDT001410393.1	2022-09-06T22:38:26Z			clinical	0	13	SAMN30689708	GCA_025032995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297834	"PNUSAS297834","SRS15005773"	I 4:i:-	PDT001410481.1	2022-09-07T00:42:57Z	USA		clinical	8	9	SAMN30693365		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297869	"PNUSAS297869","SRS15007741"		PDT001410599.1	2022-09-07T02:38:23Z	USA		clinical	1	2	SAMN30695890	GCA_025031015.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS297882	"PNUSAS297882","SRS15008153"		PDT001410620.1	2022-09-07T02:38:27Z	USA		clinical	0	10	SAMN30695924	GCA_025029655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1695016	"1695016","1695016.biosample","SRS14975066"	Salmonella Typhimurium - monophasic	PDT001411548.1	2022-09-08T00:40:10Z	United Kingdom: United Kingdom	human	clinical	10	19	SAMN30661347		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS296730	"PNUSAS296730","SRS15020095"		PDT001411616.1	2022-09-08T00:40:23Z	USA		clinical	0	11	SAMN30712316	GCA_025099155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS296732	"PNUSAS296732","SRS15020097"		PDT001411617.1	2022-09-08T00:40:23Z	USA		clinical	0	11	SAMN30712318	GCA_025099665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298181	"PNUSAS298181","SRS15022679"		PDT001411736.1	2022-09-08T00:40:45Z	USA		clinical	3	5	SAMN30714474	GCA_025090325.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1694868	"1694868","1694868.biosample","SRS14983572"	Salmonella Typhimurium - monophasic	PDT001411841.1	2022-09-08T01:34:08Z	United Kingdom: United Kingdom	human	clinical	0	28	SAMN30675127		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298242	"PNUSAS298242","SRS15026586"		PDT001411848.1	2022-09-08T01:34:09Z	USA		clinical	6	25	SAMN30721803	GCA_025088445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1696333	"1696333","1696333.biosample","SRS15025798"	Salmonella Typhimurium - monophasic	PDT001411958.1	2022-09-08T05:43:24Z	United Kingdom: United Kingdom	human	clinical	2	23	SAMN30718147		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1696265	"1696265","1696265.biosample","SRS15026264"	Salmonella Typhimurium - monophasic	PDT001412050.1	2022-09-08T05:43:41Z	United Kingdom: United Kingdom	human	clinical	15	40	SAMN30718107		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298055	"PNUSAS298055","SRS15019327"	I 4:i:-	PDT001412117.1	2022-09-08T07:43:19Z	USA		clinical	0	27	SAMN30712211		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298071	"PNUSAS298071","SRS15020084"	I 4:i:-	PDT001412144.1	2022-09-08T08:39:01Z	USA		clinical	1	4	SAMN30712286		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS32207700	"FSIS32207700","SRS15021358"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001412165.1	2022-09-08T12:48:12Z	USA:NE	Product-Raw-Intact-Pork	environmental/other	25	2	SAMN30712877	GCA_025102865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1698388	"1698388","1698388.biosample","SRS15060151"	Salmonella Typhimurium - monophasic	PDT001413016.1	2022-09-10T05:36:57Z	United Kingdom: United Kingdom	animal	environmental/other	31	8	SAMN30758724		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1698279	"1698279","1698279.biosample","SRS15060139"	Salmonella Typhimurium - monophasic	PDT001413106.1	2022-09-10T06:33:55Z	United Kingdom: United Kingdom	human	clinical	13	22	SAMN30758704		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298799	"PNUSAS298799","SRS15058943"	I 4:i:-	PDT001413438.1	2022-09-10T16:34:22Z	USA		clinical	7	18	SAMN30756706		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298351	"PNUSAS298351","SRS15071973"		PDT001413492.1	2022-09-10T19:32:05Z	USA		clinical	0	8	SAMN30789405	GCA_025138555.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298874	"PNUSAS298874","SRS15071967"		PDT001413499.1	2022-09-10T20:37:37Z	USA		clinical	0	11	SAMN30789391	GCA_025138435.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1700722	"1700722","1700722.biosample","SRS15076969"	Salmonella Typhimurium - monophasic	PDT001414261.1	2022-09-12T05:34:43Z	United Kingdom: United Kingdom	human	clinical	0	18	SAMN30798006		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298884	"PNUSAS298884","SRS15078908"		PDT001414333.1	2022-09-12T18:35:29Z	USA		clinical	2	2	SAMN30801659	GCA_025159855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299257	"PNUSAS299257","SRS15083716"		PDT001414747.1	2022-09-12T19:36:59Z	USA		clinical	20	10	SAMN30809739	GCA_025183665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299239	"PNUSAS299239","SRS15083752"		PDT001414782.1	2022-09-12T19:37:05Z	USA		clinical	8	14	SAMN30809774	GCA_025182585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299382	"PNUSAS299382","SRS15084381"		PDT001415026.1	2022-09-12T20:34:22Z			clinical	0	14	SAMN30811761	GCA_025180695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299380	"PNUSAS299380","SRS15084379"		PDT001415132.1	2022-09-12T21:33:49Z			clinical	0	14	SAMN30811757	GCA_025182765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS1817616","e02b6264-5b25-11e7-bae7-3c4a9275d6c8"	Typhimurium	PDT001415541.1	2022-09-13T14:39:40Z						SAMEA104158598		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"S16BD05388","SRS13304855"		PDT001415680.1	2022-09-13T14:40:00Z	Belgium		clinical	0	10	SAMN28885551	GCA_025177635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"S16BD05311","SRS13304856"		PDT001415681.1	2022-09-13T14:40:00Z	Belgium		clinical	2	12	SAMN28885550	GCA_025179345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"S16BD04562","SRS13304853"		PDT001415682.1	2022-09-13T14:40:00Z	Belgium		clinical	0	10	SAMN28885549	GCA_025172345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"S16BD00370","SRS13304848"		PDT001415689.1	2022-09-13T14:40:01Z	Belgium		clinical	12	24	SAMN28885542	GCA_025172885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299854	"PNUSAS299854","SRS15093726"	I 4:i:-	PDT001415851.1	2022-09-13T16:38:43Z	USA		clinical	0	11	SAMN30825854		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300203	"PNUSAS300203","SRS15095544"		PDT001416441.1	2022-09-14T13:37:26Z	USA		clinical	20	22	SAMN30836265	GCA_025203785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299435	"PNUSAS299435","SRS15092128"	I 4:i:-	PDT001416569.1	2022-09-14T14:36:35Z	USA		clinical	2	13	SAMN30825658		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS298160	"PNUSAS298160","SRS15094944"		PDT001416666.1	2022-09-14T15:36:11Z			clinical	0	0	SAMN30827697	GCA_025205895.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300265	"PNUSAS300265","SRS15099657"		PDT001416737.1	2022-09-14T15:36:24Z			clinical	3	9	SAMN30837746	GCA_026083535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300280	"PNUSAS300280","SRS15099677"		PDT001416752.1	2022-09-14T15:36:26Z			clinical	0	11	SAMN30837759	GCA_025203195.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22209751	"FSIS22209751","SRS15105624"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001416760.1	2022-09-14T15:36:27Z	USA:NE	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	34	27	SAMN30839708	GCA_025204415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299819	"PNUSAS299819","SRS15108892"		PDT001417148.1	2022-09-15T00:43:33Z			clinical	1	16	SAMN30852612	GCA_025213535.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300373	"PNUSAS300373","SRS15109063"		PDT001417151.1	2022-09-15T00:43:34Z	USA		clinical	0	17	SAMN30852788	GCA_025213295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS7200196","faafe9ca-ef87-11eb-9cb7-fa163eac3af7"		PDT001417459.1	2022-09-15T13:45:57Z						SAMEA9477334		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS2073581","S02993-09"		PDT001418485.1	2022-09-15T19:45:45Z						SAMEA104455639		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS299720	"PNUSAS299720","SRS15112769"		PDT001418512.1	2022-09-15T19:45:50Z	USA		clinical	12	13	SAMN30853943	GCA_025220615.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300694	"PNUSAS300694","SRS15132864"		PDT001418522.1	2022-09-15T19:45:52Z	USA		clinical	0	27	SAMN30875150	GCA_025220635.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS7200188","faa5a078-ef87-11eb-9cb7-fa163eac3af7"		PDT001418665.1	2022-09-15T20:46:01Z						SAMEA9477326		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"ERS7200228","faef6dfc-ef87-11eb-9cb7-fa163eac3af7"		PDT001418679.1	2022-09-15T20:46:04Z						SAMEA9477366		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1702884	"1702884","1702884.biosample","SRS15133327"	Salmonella Typhimurium - monophasic	PDT001419159.1	2022-09-16T05:36:41Z	United Kingdom: United Kingdom	human	clinical	0	17	SAMN30875595		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1702721	"1702721","1702721.biosample","SRS15133645"	Salmonella Typhimurium - monophasic	PDT001419262.1	2022-09-16T05:36:58Z	United Kingdom: United Kingdom	human	clinical	0	28	SAMN30875573		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300654	"PNUSAS300654","SRS15132696"	I 4:i:-	PDT001419279.1	2022-09-16T08:39:04Z	USA		clinical	9	19	SAMN30874993		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300834	"PNUSAS300834","SRS15144731"		PDT001420172.1	2022-09-16T21:55:26Z	USA		clinical	13	12	SAMN30898078	GCA_025310225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301076	"PNUSAS301076","SRS15147809"		PDT001420289.1	2022-09-16T23:43:15Z	USA		clinical	6	10	SAMN30902918	GCA_025308135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301079	"PNUSAS301079","SRS15147798"		PDT001420301.2	2022-09-17T01:42:37Z	USA		clinical	1	3	SAMN30902906	GCA_026170165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301041	"PNUSAS301041","SRS15144950"	I 4:i:-	PDT001420417.1	2022-09-17T12:33:06Z			clinical	0	12	SAMN30899972		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301099	"PNUSAS301099","SRS15155272"		PDT001424017.1	2022-09-18T19:46:04Z	USA		clinical	13	34	SAMN30914749	GCA_025247845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301088	"PNUSAS301088","SRS15155274"		PDT001424019.1	2022-09-18T19:46:04Z	USA		clinical	17	17	SAMN30914743	GCA_025247875.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301059	"PNUSAS301059","SRS15159094"	I 4:i:-	PDT001424298.1	2022-09-19T15:43:25Z			clinical	21	32	SAMN30921230		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301066	"PNUSAS301066","SRS15159097"	I 4:i:-	PDT001424299.1	2022-09-19T15:43:25Z			clinical	1	3	SAMN30921287		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301187	"PNUSAS301187","SRS15161876"		PDT001424550.1	2022-09-19T16:38:52Z			clinical	29	24	SAMN30924194	GCA_025304895.1	antigen_formula=4:l,z13:1,5,serotype=I 4:l,z13:1,5
Salmonella enterica	PNUSAS300753	"PNUSAS300753","SRS15162219"	I 4:i:-	PDT001424590.1	2022-09-19T18:35:50Z			clinical	6	30	SAMN30925641		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS300552	"PNUSAS300552","SRS15163312"		PDT001424605.1	2022-09-19T18:35:52Z	USA		clinical	8	20	SAMN30925989	GCA_025301135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301439	"PNUSAS301439","SRS15164570"		PDT001424725.1	2022-09-19T19:35:47Z			clinical	0	10	SAMN30926513	GCA_025302855.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301496	"PNUSAS301496","SALM22-1032","SRS15164807"		PDT001425211.1	2022-09-19T22:40:37Z	USA:SC		clinical	14	12	SAMN30927246	GCA_025321505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301841	"PNUSAS301841","SRS15167828"		PDT001425509.1	2022-09-20T01:42:33Z	USA		clinical	3	10	SAMN30928622	GCA_025317175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301814	"PNUSAS301814","SRS15167826"		PDT001425513.1	2022-09-20T02:42:49Z	USA		clinical	1	9	SAMN30928636	GCA_025317115.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301872	"PNUSAS301872","SRS15167864"		PDT001425541.1	2022-09-20T02:42:54Z	USA		clinical	4	4	SAMN30928672	GCA_025316555.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1706067	"1706067","1706067.biosample","SRS15165158"	Salmonella Typhimurium - monophasic	PDT001425657.1	2022-09-20T04:34:06Z	United Kingdom: United Kingdom	human	clinical	21	29	SAMN30927551		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302067	"PNUSAS302067","SRS15175667"		PDT001427182.1	2022-09-20T22:46:00Z	USA		clinical	1	3	SAMN30935571	GCA_025344645.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301366	"PNUSAS301366","SRS15175676"		PDT001427191.1	2022-09-20T22:46:01Z			clinical	0	4	SAMN30935593	GCA_025343725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1108077001	"1108077001","PNUSAS301977","SRS15176227"		PDT001427225.1	2022-09-20T22:46:08Z			clinical	6	6	SAMN30936902	GCA_025343145.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302088	"PNUSAS302088","SRS15176984"		PDT001427272.1	2022-09-20T22:46:17Z			clinical	0	17	SAMN30937167	GCA_025342235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302226	"PNUSAS302226","SRS15177600"		PDT001427378.1	2022-09-21T00:41:34Z	USA		clinical	19	3	SAMN30941256	GCA_025340065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302267	"PNUSAS302267","SRS15177680"		PDT001427402.1	2022-09-21T00:41:38Z			clinical	7	11	SAMN30941302	GCA_025339565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302272	"PNUSAS302272","SRS15177685"		PDT001427406.1	2022-09-21T00:41:39Z			clinical	16	22	SAMN30941314	GCA_025339465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	SalSpp_sample_07_No.3	"SRS15089338","SalSpp_sample_07_No.3"		PDT001427667.1	2022-09-20T12:53:04Z	Thailand	Poultry Meat	clinical	17	17	SAMN30802445	GCA_025311235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302346	"PNUSAS302346","SRS15192967"		PDT001427865.1	2022-09-21T19:40:53Z			clinical	0	3	SAMN30952731	GCA_025364715.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12215233	"FSIS12215233","SRS15193215"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001427887.1	2022-09-21T19:40:57Z	USA:NJ	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	10	9	SAMN30952782		antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	FSIS32207770	"FSIS32207770","SRS15193636"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001427909.1	2022-09-21T20:38:06Z	USA:CA	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	15	14	SAMN30953058	GCA_025365655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302651	"PNUSAS302651","SRS15206624"		PDT001428375.1	2022-09-22T18:44:56Z	USA		clinical	7	7	SAMN30963039	GCA_025373575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS301314	"PNUSAS301314","SRS15207232"	I 4:i:-	PDT001428536.1	2022-09-22T19:43:36Z	USA		clinical	23	28	SAMN30963762		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302722	"PNUSAS302722","SRS15208089"		PDT001428596.1	2022-09-22T20:36:44Z	USA		clinical	0	10	SAMN30964291	GCA_025375055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302716	"PNUSAS302716","SRS15208090"		PDT001428597.1	2022-09-22T20:36:44Z	USA		clinical	0	18	SAMN30964317	GCA_025375035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302720	"PNUSAS302720","SRS15208290"		PDT001428621.1	2022-09-22T22:39:03Z	USA		clinical	0	10	SAMN30964538	GCA_025379165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302795	"PNUSAS302795","SRS15208630"		PDT001428653.1	2022-09-22T22:39:08Z	USA		clinical	1	32	SAMN30964775	GCA_025376625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1708120	"1708120","1708120.biosample","SRS15208606"	Salmonella Typhimurium - monophasic	PDT001428833.1	2022-09-23T05:41:51Z	United Kingdom: United Kingdom	human	clinical	1	13	SAMN30964671		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1707202	"1707202","1707202.biosample","SRS15208608"	Salmonella Typhimurium - monophasic	PDT001428835.1	2022-09-23T05:41:51Z	United Kingdom: United Kingdom	human	clinical	2	23	SAMN30964696		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS302865	"PNUSAS302865","SRS15213162"		PDT001429258.1	2022-09-23T15:46:15Z			clinical	2	6	SAMN30983658	GCA_025383285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12215268	"FSIS12215268","SRS15214812"	Salmonella enterica subsp. enterica serovar I 4,[5],12:i:-	PDT001430258.1	2022-09-23T22:46:28Z	USA:MI	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	8	7	SAMN30988543		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22209898	"FSIS22209898","SRS15215497"	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	PDT001430303.1	2022-09-23T22:46:36Z	USA:PA	Animal-Turkey-Turkey Carcass Sponge	environmental/other	14	14	SAMN30989671	GCA_025400555.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303342	"PNUSAS303342","SRS15239020"		PDT001434296.1	2022-09-26T20:39:46Z			clinical	15	13	SAMN31020457	GCA_025416655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303783	"PNUSAS303783","SRS15243289"		PDT001434635.1	2022-09-27T00:39:50Z	USA		clinical	2	9	SAMN31026467	GCA_025423275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303987	"PNUSAS303987","SRS15252207"		PDT001435019.1	2022-09-27T16:39:38Z	USA		clinical	0	2	SAMN31037057	GCA_025438605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303985	"PNUSAS303985","SRS15252260"		PDT001435034.1	2022-09-27T16:39:40Z	USA		clinical	0	2	SAMN31037106	GCA_025438475.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS303988	"PNUSAS303988","SRS15252267"		PDT001435041.1	2022-09-27T16:39:41Z	USA		clinical	0	10	SAMN31037099	GCA_025438395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304153	"PNUSAS304153","SRS15254798"		PDT001435243.1	2022-09-27T22:35:50Z			clinical	0	5	SAMN31044926	GCA_025446455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS304180	"PNUSAS304180","SRS15255490"		PDT001435342.1	2022-09-27T23:35:38Z	USA		clinical	1	28	SAMN31046017	GCA_025448995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
