cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8522994,SRR8522994,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523048,SRR8523048,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2126407831.00,0.027272727272727226,330,SRR3322987,321,enterica,SRR8523061,SRR8523061,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8523068,SRR8523068,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523069,SRR8523069,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8523075,SRR8523075,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1721855278.00,0.027272727272727226,330,SRR3322722,321,enterica,SRR8523077,SRR8523077,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3629388805.00,0.030303030303030276,330,SRR3322318,320,enterica,SRR8523080,SRR8523080,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8523081,SRR8523081,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,SRR8523082,SRR8523082,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8523085,SRR8523085,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523086,SRR8523086,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523090,SRR8523090,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
427956991.00,0.027272727272727226,330,SRR3771469,321,enterica,SRR8523094,SRR8523094,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
972372575.00,0.030303030303030276,330,SRR3321815,320,enterica,SRR8523095,SRR8523095,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523099,SRR8523099,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2354388264.00,0.030303030303030276,330,SRR3284730,320,enterica,SRR8523104,SRR8523104,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8523105,SRR8523105,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
220740994.00,0.027272727272727226,330,ERR161979,321,enterica,SRR8523109,SRR8523109,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523771,SRR8523771,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523788,SRR8523788,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523789,SRR8523789,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
814362274.00,0.030303030303030276,330,SRR1645463,320,enterica,SRR8523799,SRR8523799,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2757854586.00,0.030303030303030276,330,SRR1645463,320,enterica,SRR8523809,SRR8523809,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523816,SRR8523816,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523831,SRR8523831,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8523855,SRR8523855,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769112778.00,0.030303030303030276,330,SRR3285405,320,enterica,SRR8523870,SRR8523870,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,SRR8524463,SRR8524463,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524465,SRR8524465,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524477,SRR8524477,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524487,SRR8524487,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524501,SRR8524501,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3040421089.00,0.030303030303030276,330,ERR056908,320,enterica,SRR8524586,SRR8524586,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
769637414.00,0.030303030303030276,330,SRR3322724,320,enterica,SRR8524610,SRR8524610,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8524641,SRR8524641,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524647,SRR8524647,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524658,SRR8524658,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8524673,SRR8524673,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2080515766.00,0.030303030303030276,330,SRR1965137,320,enterica,SRR8524680,SRR8524680,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1858579977.00,0.024242424242424288,330,SRR3115216,322,enterica,SRR8524696,SRR8524696,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8525955,SRR8525955,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.030303030303030276,329,ERR161434,320,enterica,SRR8525972,SRR8525972,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8525974,SRR8525974,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526006,SRR8526006,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526054,SRR8526054,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8526060,SRR8526060,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526062,SRR8526062,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526096,SRR8526096,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526099,SRR8526099,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8526112,SRR8526112,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8528404,SRR8528404,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8528426,SRR8528426,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
948352726.00,0.036363636363636376,330,SRR3284810,318,enterica,SRR8528434,SRR8528434,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8528442,SRR8528442,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8528452,SRR8528452,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8530436,SRR8530436,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
732095691.00,0.024242424242424288,330,SRR4124060,322,enterica,SRR8530443,SRR8530443,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1132661713.00,0.033333333333333326,330,SRR4048282,319,enterica,SRR8530688,SRR8530688,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1127259075.00,0.036363636363636376,330,SRR3295855,318,enterica,SRR8530693,SRR8530693,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
28724634.00,0.027272727272727226,330,SRR3295705,321,enterica,SRR8530715,SRR8530715,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1968878555.00,0.027272727272727226,330,17-3890,321,enterica,SRR8530953,SRR8530953,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1858579977.00,0.024242424242424288,330,SRR3115216,322,enterica,SRR8533938,SRR8533938,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
837983424.00,0.024242424242424288,330,SRR4841793,322,enterica,SRR8533949,SRR8533949,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3710382227.00,0.036363636363636376,330,SRR1931740,318,enterica,SRR8533950,SRR8533950,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1277298182.00,0.027272727272727226,330,SRR3321732,321,enterica,SRR8542057,SRR8542057,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4288968614.00,0.027272727272727226,330,ERR161427,321,enterica,SRR8543153,SRR8543153,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8543197,SRR8543197,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8543312,SRR8543312,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8544222,SRR8544222,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8544253,SRR8544253,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8544260,SRR8544260,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1496625701.00,0.027272727272727226,330,SRR4841793,321,enterica,SRR8544681,SRR8544681,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
121119822.00,0.027272727272727226,330,SRR3290698,321,enterica,SRR8545564,SRR8545564,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8545581,SRR8545581,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1546379005.00,0.030303030303030276,330,SRR3037422,320,enterica,SRR8545594,SRR8545594,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8546836,SRR8546836,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8548172,SRR8548172,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.030303030303030276,329,SRR3285405,320,enterica,SRR8548705,SRR8548705,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1277298182.00,0.027272727272727226,330,SRR3321732,321,enterica,SRR8549082,SRR8549082,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8549422,SRR8549422,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
689618407.00,0.027272727272727226,330,SRR3284819,321,enterica,SRR8550715,SRR8550715,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1017390176.00,0.027272727272727226,330,SRR3284819,321,enterica,SRR8550923,SRR8550923,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
30346424.00,0.033333333333333326,330,SRR3295842,319,enterica,SRR8550975,SRR8550975,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3516673833.00,0.030303030303030276,330,SRR4048901,320,enterica,SRR8551052,SRR8551052,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4097250070.00,0.030303030303030276,330,SRR3322318,320,enterica,SRR8551759,SRR8551759,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3251761475.00,0.033333333333333326,330,SRR3322318,319,enterica,SRR8551766,SRR8551766,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8551889,SRR8551889,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3068917657.00,0.030303030303030276,330,SRR1503242,320,enterica,SRR8551912,SRR8551912,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8551934,SRR8551934,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8551943,SRR8551943,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.045454545454545414,326,SRR1965802,315,enterica,SRR8551950,SRR8551950,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=326),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8553917,SRR8553917,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR8553943,SRR8553943,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR8553951,SRR8553951,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8553956,SRR8553956,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8553964,SRR8553964,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8554035,SRR8554035,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8558497,SRR8558497,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8568032,SRR8568032,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3901812650.00,0.027272727272727226,330,SRR4434215,321,enterica,SRR8568033,SRR8568033,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR8568037,SRR8568037,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4031526682.00,0.030303030303030276,330,SRR4098785,320,enterica,SRR8568059,SRR8568059,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR8568062,SRR8568062,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3674356868.00,0.027272727272727226,330,ERR769344,321,enterica,SRR8568493,SRR8568493,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8568673,SRR8568673,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4270622248.00,0.030303030303030276,330,SRR3284812,320,enterica,SRR8568754,SRR8568754,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR8568759,SRR8568759,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3214582254.00,0.027272727272727226,330,SRR3319982,321,enterica,SRR8570208,SRR8570208,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
706955159.00,0.030303030303030276,330,SRR3285405,320,enterica,SRR8570511,SRR8570511,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR8571921,SRR8571921,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
